strain (F12), twin GBs- stress, random GBs- stress, strains (F12)- Twin GBs- stress
0.01542,0.334929005061507,1.70159397585631,-0.01542,-0.335422401684334
0.01544,0.334929005061506,1.70380097193395,-0.01544,-0.335422401684331
0.01546,0.334929005061507,1.70600796801158,-0.01546,-0.335422401684334
0.01548,0.334929005061507,1.70821496408922,-0.01548,-0.335422401684335
0.0155,0.33492900506151,1.71042196016685,-0.0155,-0.335422401684334
0.01552,0.33492900506151,1.71262895624449,-0.01552,-0.335422401684333
0.01554,0.334929005061509,1.71483595232212,-0.01554,-0.335422401684336
0.01556,0.334929005061505,1.71704294839976,-0.01556,-0.335422401684332
0.01558,0.334929005061508,1.71924994447739,-0.01558,-0.335422401684335
0.0156,0.334929005061508,1.72145694055503,-0.0156,-0.335422401684335
0.01562,0.334929005061508,1.72366393663266,-0.01562,-0.335422401684333
0.01564,0.334929005061508,1.7258709327103,-0.01564,-0.335422401684333
0.01566,0.334929005061508,1.72807792878793,-0.01566,-0.335422401684333
0.01568,0.334929005061508,1.73028492486556,-0.01568,-0.335422401684333
0.0157,0.334929005061505,1.7324919209432,-0.0157,-0.335422401684335
0.01572,0.334929005061507,1.73469891702083,-0.01572,-0.335422401684332
0.01574,0.334929005061508,1.73690591309847,-0.01574,-0.335422401684334
0.01576,0.334929005061508,1.7391129091761,-0.01576,-0.335422401684333
0.01578,0.334929005061511,1.74131990525374,-0.01578,-0.335422401684334
0.0158,0.33492900506151,1.74352690133137,-0.0158,-0.335422401684334
0.01582,0.334929005061507,1.74573389740901,-0.01582,-0.335422401684336
0.01584,0.334929005061507,1.74794089348664,-0.01584,-0.335422401684332
0.01586,0.334929005061509,1.75014788956428,-0.01586,-0.335422401684332
0.01588,0.334929005061509,1.75235488564191,-0.01588,-0.335422401684335
0.0159,0.334929005061509,1.75456188171955,-0.0159,-0.335422401684335
0.01592,0.334929005061508,1.75676887779718,-0.01592,-0.335422401684334
0.01594,0.334929005061505,1.75897587387481,-0.01594,-0.335422401684333
0.01596,0.334929005061506,1.76118286995245,-0.01596,-0.335422401684337
0.01598,0.334929005061507,1.76338986603008,-0.01598,-0.335422401684335
0.016,0.334929005061509,1.76559686210772,-0.016,-0.335422401684331
0.01602,0.334929005061509,1.76780385818535,-0.01602,-0.335422401684335
0.01604,0.334929005061509,1.77001085426299,-0.01604,-0.335422401684334
0.01606,0.334929005061512,1.77221785034062,-0.01606,-0.335422401684333
0.01608,0.334929005061508,1.77442484641826,-0.01608,-0.335422401684334
0.0161,0.334929005061508,1.77663184249589,-0.0161,-0.335422401684336
0.01612,0.334929005061508,1.77883883857352,-0.01612,-0.335422401684335
0.01614,0.33492900506151,1.78104397876072,-0.01614,-0.335422401684332
0.01616,0.33492900506151,1.78324722587256,-0.01616,-0.335422401684334
0.01618,0.334929005061509,1.78544858119777,-0.01618,-0.335422401684333
0.0162,0.334929005061506,1.78764804602491,-0.0162,-0.335422401684334
0.01622,0.334929005061509,1.78984562164235,-0.01622,-0.335422401684333
0.01624,0.334929005061509,1.79204130933827,-0.01624,-0.335422401684335
0.01626,0.334929005061509,1.79423511040065,-0.01626,-0.335422401684332
0.01628,0.334929005061509,1.79642702611731,-0.01628,-0.335422401684335
0.0163,0.33492900506151,1.79861705777585,-0.0163,-0.335422401684335
0.01632,0.334929005061509,1.80080520666371,-0.01632,-0.335422401684334
0.01634,0.334929005061505,1.80299147406809,-0.01634,-0.335422401684332
0.01636,0.334929005061506,1.80517586127605,-0.01636,-0.335422401684334
0.01638,0.334929005061506,1.80735836957441,-0.01638,-0.335422401684333
0.0164,0.334929005061507,1.80953900024981,-0.0164,-0.335422401684335
0.01642,0.334929005061507,1.81171775458869,-0.01642,-0.335422401684332
0.01644,0.334929005061508,1.81389463387728,-0.01644,-0.335422401684334
0.01646,0.334929005061505,1.81606963940162,-0.01646,-0.335422401684333
0.01648,0.334929005061506,1.81824277244755,-0.01648,-0.335422401684334
0.0165,0.334929005061509,1.82041403430069,-0.0165,-0.335422401684333
0.01652,0.334929005061509,1.82258342624645,-0.01652,-0.335422401684335
0.01654,0.334929005061509,1.82475094957004,-0.01654,-0.335422401684333
0.01656,0.334929005061508,1.82691660555648,-0.01656,-0.335422401684332
0.01658,0.334929005061509,1.82908039549054,-0.01658,-0.335422401684332
0.0166,0.334929005061506,1.83124232065681,-0.0166,-0.335422401684336
0.01662,0.334929005061506,1.83340238233965,-0.01662,-0.335422401684335
0.01664,0.334929005061506,1.83556058182319,-0.01664,-0.335422401684334
0.01666,0.334929005061507,1.83771692039139,-0.01666,-0.335422401684337
0.01668,0.334929005061507,1.83987139932794,-0.01668,-0.335422401684332
0.0167,0.334929005061507,1.84202401991634,-0.0167,-0.335422401684332
0.01672,0.334929005061505,1.84417478343986,-0.01672,-0.335422401684334
0.01674,0.334929005061506,1.84632369118155,-0.01674,-0.335422401684336
0.01676,0.334929005061507,1.84847074442424,-0.01676,-0.335422401684334
0.01678,0.33492900506151,1.85061594445052,-0.01678,-0.335422401684335
0.0168,0.334929005061509,1.85275929254277,-0.0168,-0.335422401684337
0.01682,0.334929005061509,1.85490078998313,-0.01682,-0.335422401684335
0.01684,0.334929005061508,1.85704043805352,-0.01684,-0.335422401684332
0.01686,0.334929005061507,1.85917823803561,-0.01686,-0.335422401684332
0.01688,0.334929005061507,1.86131419121086,-0.01688,-0.335422401684335
0.0169,0.334929005061507,1.86344829886049,-0.0169,-0.335422401684335
0.01692,0.334929005061507,1.86558056226547,-0.01692,-0.335422401684334
0.01694,0.334929005061507,1.86771098270656,-0.01694,-0.335422401684336
0.01696,0.334929005061507,1.86983956146426,-0.01696,-0.335422401684333
0.01698,0.334929005061504,1.87196629981884,-0.01698,-0.335422401684336
0.017,0.334929005061507,1.87409119905032,-0.017,-0.335422401684331
0.01702,0.334929005061507,1.87621426043849,-0.01702,-0.335422401684335
0.01704,0.334929005061508,1.87833548526289,-0.01704,-0.335422401684334
0.01706,0.334929005061508,1.88045487480282,-0.01706,-0.335422401684333
0.01708,0.334929005061511,1.88257243033733,-0.01708,-0.335422401684334
0.0171,0.33492900506151,1.88468815314522,-0.0171,-0.335422401684336
0.01712,0.334929005061506,1.88680204450503,-0.01712,-0.335422401684333
0.01714,0.334929005061508,1.88891410569509,-0.01714,-0.335422401684333
0.01716,0.334929005061508,1.89102433799343,-0.01716,-0.335422401684335
0.01718,0.334929005061508,1.89313274267785,-0.01718,-0.335422401684335
0.0172,0.334929005061508,1.8952393210259,-0.0172,-0.335422401684334
0.01722,0.334929005061508,1.89734407431487,-0.01722,-0.335422401684336
0.01724,0.334929005061505,1.89944700382179,-0.01724,-0.335422401684333
0.01726,0.334929005061506,1.90154811082342,-0.01726,-0.335422401684332
0.01728,0.334929005061508,1.90364739659628,-0.01728,-0.335422401684332
0.0173,0.334929005061508,1.90574486241663,-0.0173,-0.335422401684336
0.01732,0.334929005061508,1.90784050956044,-0.01732,-0.335422401684335
0.01734,0.334929005061508,1.90993433930345,-0.01734,-0.335422401684334
0.01736,0.334929005061508,1.91202635292111,-0.01736,-0.335422401684337
0.01738,0.334929005061508,1.91411655168863,-0.01738,-0.335422401684332
0.0174,0.334929005061509,1.91620493688091,-0.0174,-0.335422401684332
0.01742,0.334929005061508,1.91829150977263,-0.01742,-0.335422401684333
0.01744,0.33492900506151,1.92037627163816,-0.01744,-0.335422401684335
0.01746,0.334929005061509,1.92245922375162,-0.01746,-0.335422401684334
0.01748,0.33492900506151,1.92454036738685,-0.01748,-0.335422401684335
0.0175,0.334929005061506,1.92661970381742,-0.0175,-0.335422401684333
0.01752,0.334929005061507,1.92869723431661,-0.01752,-0.335422401684336
0.01754,0.334929005061507,1.93077296015745,-0.01754,-0.335422401684333
0.01756,0.334929005061508,1.93284688261267,-0.01756,-0.335422401684333
0.01758,0.33492900506151,1.93491900295472,-0.01758,-0.335422401684335
0.0176,0.334929005061512,1.93698932245578,-0.0176,-0.335422401684335
0.01762,0.334929005061505,1.93905784238774,-0.01762,-0.335422401684334
0.01764,0.334929005061509,1.94112456402222,-0.01764,-0.335422401684336
0.01766,0.334929005061509,1.94318948863053,-0.01766,-0.335422401684333
0.01768,0.334929005061509,1.94525261748372,-0.01768,-0.335422401684335
0.0177,0.334929005061509,1.94731395185253,-0.0177,-0.335422401684331
0.01772,0.334929005061511,1.94937349300744,-0.01772,-0.335422401684335
0.01774,0.33492900506151,1.95143124221862,-0.01774,-0.335422401684334
0.01776,0.334929005061507,1.95348720075594,-0.01776,-0.335422401684333
0.01778,0.33492900506151,1.955541369889,-0.01778,-0.335422401684336
0.0178,0.334929005061509,1.95759375088709,-0.0178,-0.335422401684335
0.01782,0.334929005061509,1.95964434501922,-0.01782,-0.335422401684331
0.01784,0.334929005061509,1.9616931535541,-0.01784,-0.335422401684332
0.01786,0.334929005061509,1.96374017776012,-0.01786,-0.335422401684334
0.01788,0.334929005061509,1.9657854189054,-0.01788,-0.335422401684334
0.0179,0.334929005061505,1.96782887825775,-0.0179,-0.335422401684334
0.01792,0.334929005061505,1.96987055708467,-0.01792,-0.335422401684333
0.01794,0.334929005061506,1.97191045665338,-0.01794,-0.335422401684337
0.01796,0.334929005061506,1.97394857823078,-0.01796,-0.335422401684332
0.01798,0.334929005061507,1.97598492308346,-0.01798,-0.335422401684332
0.018,0.334929005061507,1.97801949247771,-0.018,-0.335422401684336
0.01802,0.334929005061505,1.98005228767953,-0.01802,-0.335422401684334
0.01804,0.334929005061505,1.98208330995457,-0.01804,-0.335422401684333
0.01806,0.334929005061506,1.98411256056823,-0.01806,-0.335422401684334
0.01808,0.33492900506151,1.98614004078553,-0.01808,-0.335422401684333
0.0181,0.334929005061509,1.98816575187124,-0.0181,-0.335422401684332
0.01812,0.334929005061508,1.99018969508977,-0.01812,-0.335422401684333
0.01814,0.334929005061508,1.99221187170525,-0.01814,-0.335422401684335
0.01816,0.334929005061506,1.99423228298147,-0.01816,-0.335422401684334
0.01818,0.334929005061506,1.99625093018192,-0.01818,-0.335422401684335
0.0182,0.334929005061506,1.99826781456976,-0.0182,-0.33542240168433
0.01822,0.334929005061506,2.00028293740783,-0.01822,-0.335422401684336
0.01824,0.334929005061507,2.00229629995866,-0.01824,-0.335422401684334
0.01826,0.334929005061507,2.00430790348445,-0.01826,-0.335422401684333
0.01828,0.334929005061503,2.00631774924707,-0.01828,-0.335422401684335
0.0183,0.334929005061506,2.00832583850809,-0.0183,-0.335422401684335
0.01832,0.334929005061507,2.01033217252873,-0.01832,-0.335422401684334
0.01834,0.334929005061507,2.01233675256989,-0.01834,-0.335422401684333
0.01836,0.33492900506151,2.01433957989216,-0.01836,-0.335422401684334
0.01838,0.33492900506151,2.01634065575577,-0.01838,-0.335422401684336
0.0184,0.334929005061506,2.01833998142064,-0.0184,-0.335422401684332
0.01842,0.334929005061507,2.02033755814635,-0.01842,-0.335422401684336
0.01844,0.334929005061508,2.02233338719217,-0.01844,-0.335422401684334
0.01846,0.334929005061508,2.024327469817,-0.01846,-0.335422401684333
0.01848,0.334929005061508,2.02631980727944,-0.01848,-0.335422401684334
0.0185,0.334929005061508,2.02831040083772,-0.0185,-0.335422401684336
0.01852,0.334929005061508,2.03029925174976,-0.01852,-0.335422401684331
0.01854,0.334929005061505,2.03228636127313,-0.01854,-0.335422401684333
0.01856,0.334929005061505,2.03427173066507,-0.01856,-0.335422401684335
0.01858,0.334929005061508,2.03625536118246,-0.01858,-0.335422401684334
0.0186,0.334929005061508,2.03823725408186,-0.0186,-0.335422401684334
0.01862,0.334929005061508,2.04021741061948,-0.01862,-0.335422401684333
0.01864,0.334929005061511,2.04219583205117,-0.01864,-0.335422401684335
0.01866,0.334929005061507,2.04417251963247,-0.01866,-0.335422401684333
0.01868,0.334929005061507,2.04614747461853,-0.01868,-0.335422401684332
0.0187,0.334929005061508,2.04812069826419,-0.0187,-0.335422401684336
0.01872,0.334929005061509,2.05009219182392,-0.01872,-0.335422401684334
0.01874,0.334929005061509,2.05206195655185,-0.01874,-0.335422401684333
0.01876,0.334929005061509,2.05402999370175,-0.01876,-0.335422401684334
0.01878,0.334929005061508,2.05599630452706,-0.01878,-0.335422401684333
0.0188,0.334929005061505,2.05796089028083,-0.0188,-0.335422401684335
0.01882,0.334929005061505,2.05992375221579,-0.01882,-0.335422401684332
0.01884,0.334929005061506,2.0618848915843,-0.01884,-0.335422401684334
0.01886,0.334929005061508,2.06384430963837,-0.01886,-0.335422401684333
0.01888,0.334929005061509,2.06580200762963,-0.01888,-0.335422401684334
0.0189,0.334929005061508,2.06775798680939,-0.0189,-0.33542240168433
0.01892,0.334929005061506,2.06971224842857,-0.01892,-0.335422401684336
0.01894,0.334929005061509,2.07166479373774,-0.01894,-0.335422401684333
0.01896,0.334929005061509,2.0736156239871,-0.01896,-0.335422401684332
0.01898,0.334929005061509,2.07556474042651,-0.01898,-0.335422401684334
0.019,0.334929005061511,2.07751214430543,-0.019,-0.335422401684335
0.01902,0.33492900506151,2.07945783687299,-0.01902,-0.335422401684334
0.01904,0.334929005061509,2.08140181937794,-0.01904,-0.335422401684333
0.01906,0.334929005061506,2.08334409306865,-0.01906,-0.335422401684333
0.01908,0.334929005061507,2.08528465919314,-0.01908,-0.335422401684333
0.0191,0.334929005061507,2.08722351899905,-0.0191,-0.335422401684332
0.01912,0.334929005061508,2.08916067373365,-0.01912,-0.335422401684333
0.01914,0.334929005061509,2.09109612464385,-0.01914,-0.335422401684335
0.01916,0.334929005061509,2.09302987297618,-0.01916,-0.335422401684334
0.01918,0.334929005061506,2.09496191997678,-0.01918,-0.335422401684335
0.0192,0.334929005061507,2.09689226689144,-0.0192,-0.335422401684336
0.01922,0.33492900506151,2.09882091496557,-0.01922,-0.335422401684332
0.01924,0.33492900506151,2.10074786544418,-0.01924,-0.335422401684333
0.01926,0.33492900506151,2.10267311957194,-0.01926,-0.335422401684333
0.01928,0.334929005061509,2.1045966785931,-0.01928,-0.335422401684335
0.0193,0.334929005061508,2.10651854375157,-0.0193,-0.335422401684335
0.01932,0.334929005061508,2.10843871629084,-0.01932,-0.335422401684334
0.01934,0.334929005061508,2.11035719745405,-0.01934,-0.335422401684336
0.01936,0.334929005061511,2.11227398848393,-0.01936,-0.335422401684333
0.01938,0.33492900506151,2.11418909062285,-0.01938,-0.335422401684332
0.0194,0.334929005061509,2.11610250511279,-0.0194,-0.335422401684332
0.01942,0.334929005061509,2.11801423319533,-0.01942,-0.335422401684336
0.01944,0.334929005061507,2.11992427611166,-0.01944,-0.335422401684335
0.01946,0.334929005061507,2.12183263510261,-0.01946,-0.335422401684334
0.01948,0.334929005061507,2.12373931140859,-0.01948,-0.335422401684334
0.0195,0.334929005061507,2.12564430626964,-0.0195,-0.335422401684336
0.01952,0.334929005061507,2.1275476209254,-0.01952,-0.335422401684333
0.01954,0.334929005061507,2.12944925661511,-0.01954,-0.335422401684332
0.01956,0.334929005061507,2.13134921457763,-0.01956,-0.335422401684335
0.01958,0.334929005061505,2.13324749605142,-0.01958,-0.335422401684335
0.0196,0.334929005061506,2.13514410227455,-0.0196,-0.335422401684331
0.01962,0.334929005061507,2.13703903448467,-0.01962,-0.335422401684337
0.01964,0.33492900506151,2.13893229391907,-0.01964,-0.335422401684333
0.01966,0.334929005061509,2.14082388181462,-0.01966,-0.335422401684332
0.01968,0.334929005061508,2.14271379940779,-0.01968,-0.335422401684332
0.0197,0.334929005061505,2.14460204793465,-0.0197,-0.335422401684336
0.01972,0.334929005061505,2.14648862863086,-0.01972,-0.335422401684335
0.01974,0.334929005061507,2.14837354273171,-0.01974,-0.335422401684333
0.01976,0.334929005061507,2.15025679147205,-0.01976,-0.335422401684334
0.01978,0.334929005061507,2.15213837608635,-0.01978,-0.335422401684333
0.0198,0.334929005061507,2.15401829780865,-0.0198,-0.335422401684332
0.01982,0.334929005061507,2.15589655787262,-0.01982,-0.335422401684333
0.01984,0.334929005061504,2.15777315751148,-0.01984,-0.335422401684335
0.01986,0.334929005061505,2.15964809795807,-0.01986,-0.335422401684334
0.01988,0.334929005061507,2.16152138044481,-0.01988,-0.335422401684335
0.0199,0.334929005061507,2.16339300620373,-0.0199,-0.335422401684333
0.01992,0.334929005061507,2.16526297646641,-0.01992,-0.335422401684333
0.01994,0.334929005061511,2.16713129246406,-0.01994,-0.335422401684334
0.01996,0.334929005061506,2.16899795542743,-0.01996,-0.335422401684333
0.01998,0.334929005061507,2.17086296658691,-0.01998,-0.335422401684335
0.02,0.334929005061507,2.17272632717242,-0.02,-0.335422401684336
0.02002,0.334929005061509,2.17458803841352,-0.02002,-0.335422401684335
0.02004,0.334929005061508,2.1764481015393,-0.02004,-0.335422401684336
0.02006,0.334929005061508,2.17830651777847,-0.02006,-0.335422401684333
0.02008,0.334929005061508,2.1801632883593,-0.02008,-0.335422401684332
0.0201,0.334929005061505,2.18201841450964,-0.0201,-0.335422401684332
0.02012,0.334929005061506,2.18387189745695,-0.02012,-0.335422401684336
0.02014,0.334929005061506,2.18572373842822,-0.02014,-0.335422401684335
0.02016,0.334929005061508,2.18757393865006,-0.02016,-0.335422401684333
0.02018,0.334929005061508,2.18942249934863,-0.02018,-0.335422401684334
0.0202,0.334929005061508,2.19126942174967,-0.0202,-0.335422401684336
0.02022,0.334929005061508,2.19311470707851,-0.02022,-0.335422401684331
0.02024,0.334929005061508,2.19495835656003,-0.02024,-0.335422401684333
0.02026,0.334929005061507,2.19680037141871,-0.02026,-0.335422401684335
0.02028,0.334929005061508,2.19864075287857,-0.02028,-0.335422401684334
0.0203,0.33492900506151,2.20047950216323,-0.0203,-0.335422401684332
0.02032,0.334929005061509,2.20231662049586,-0.02032,-0.335422401684334
0.02034,0.334929005061505,2.20415210909921,-0.02034,-0.335422401684335
0.02036,0.334929005061506,2.20598596919559,-0.02036,-0.335422401684334
0.02038,0.334929005061507,2.20781820200688,-0.02038,-0.335422401684333
0.0204,0.334929005061507,2.20964880875455,-0.0204,-0.335422401684337
0.02042,0.334929005061507,2.21147779065959,-0.02042,-0.335422401684335
0.02044,0.334929005061509,2.21330514894258,-0.02044,-0.335422401684334
0.02046,0.334929005061509,2.21513088482367,-0.02046,-0.335422401684332
0.02048,0.334929005061506,2.21695499952257,-0.02048,-0.335422401684334
0.0205,0.334929005061509,2.21877749425854,-0.0205,-0.335422401684333
0.02052,0.334929005061509,2.2205983702504,-0.02052,-0.335422401684334
0.02054,0.334929005061509,2.22241762871655,-0.02054,-0.335422401684336
0.02056,0.334929005061509,2.22423527087492,-0.02056,-0.335422401684335
0.02058,0.33492900506151,2.22605129794304,-0.02058,-0.335422401684335
0.0206,0.334929005061506,2.22786571113795,-0.0206,-0.335422401684331
0.02062,0.334929005061507,2.22967851167629,-0.02062,-0.335422401684334
0.02064,0.334929005061507,2.23148970077421,-0.02064,-0.335422401684335
0.02066,0.334929005061507,2.23329927964746,-0.02066,-0.335422401684334
0.02068,0.334929005061508,2.23510724951131,-0.02068,-0.335422401684335
0.0207,0.334929005061508,2.23691361158061,-0.0207,-0.335422401684336
0.02072,0.33492900506151,2.23871836706974,-0.02072,-0.335422401684332
0.02074,0.334929005061506,2.24052151719264,-0.02074,-0.335422401684335
0.02076,0.334929005061507,2.2423230631628,-0.02076,-0.335422401684335
0.02078,0.334929005061511,2.24412300619327,-0.02078,-0.335422401684334
0.0208,0.33492900506151,2.24592134749663,-0.0208,-0.335422401684333
0.02082,0.33492900506151,2.24771808828502,-0.02082,-0.335422401684337
0.02084,0.334929005061509,2.24951322977013,-0.02084,-0.335422401684335
0.02086,0.334929005061507,2.25130677316319,-0.02086,-0.335422401684334
0.02088,0.334929005061507,2.25309871967496,-0.02088,-0.335422401684332
0.0209,0.334929005061507,2.25488907051578,-0.0209,-0.335422401684337
0.02092,0.334929005061508,2.25667782689551,-0.02092,-0.335422401684332
0.02094,0.33492900506151,2.25846499002355,-0.02094,-0.335422401684333
0.02096,0.33492900506151,2.26025056110886,-0.02096,-0.335422401684335
0.02098,0.33492900506151,2.26203454135992,-0.02098,-0.335422401684334
0.021,0.334929005061506,2.26381693198476,-0.021,-0.335422401684334
0.02102,0.334929005061507,2.26559773419097,-0.02102,-0.335422401684333
0.02104,0.334929005061508,2.26737694918564,-0.02104,-0.335422401684333
0.02106,0.334929005061507,2.26915457817543,-0.02106,-0.335422401684333
0.02108,0.334929005061507,2.27093062236651,-0.02108,-0.335422401684333
0.0211,0.334929005061507,2.27270508296462,-0.0211,-0.335422401684336
0.02112,0.334929005061505,2.274477961175,-0.02112,-0.335422401684335
0.02114,0.334929005061505,2.27624925820245,-0.02114,-0.335422401684333
0.02116,0.334929005061507,2.2780189752513,-0.02116,-0.335422401684333
0.02118,0.334929005061507,2.2797871135254,-0.02118,-0.335422401684333
0.0212,0.334929005061507,2.28155367422814,-0.0212,-0.335422401684332
0.02122,0.334929005061511,2.28331865856244,-0.02122,-0.335422401684333
0.02124,0.33492900506151,2.28508206773076,-0.02124,-0.335422401684335
0.02126,0.334929005061505,2.28684390293508,-0.02126,-0.335422401684334
0.02128,0.334929005061506,2.28860416537692,-0.02128,-0.335422401684334
0.0213,0.334929005061508,2.29036285625731,-0.0213,-0.33542240168433
0.02132,0.334929005061507,2.29211997677681,-0.02132,-0.335422401684336
0.02134,0.334929005061507,2.29387552813554,-0.02134,-0.335422401684333
0.02136,0.334929005061507,2.29562951153309,-0.02136,-0.335422401684332
0.02138,0.334929005061504,2.29738192816863,-0.02138,-0.335422401684335
0.0214,0.334929005061504,2.29913277924082,-0.0214,-0.335422401684334
0.02142,0.334929005061506,2.30088206594785,-0.02142,-0.33542240168433
0.02144,0.334929005061508,2.30262978948745,-0.02144,-0.335422401684333
0.02146,0.334929005061508,2.30437595105684,-0.02146,-0.335422401684334
0.02148,0.334929005061508,2.3061205518528,-0.02148,-0.335422401684333
0.0215,0.334929005061511,2.30786359307159,-0.0215,-0.335422401684332
0.02152,0.334929005061506,2.30960507590902,-0.02152,-0.335422401684336
0.02154,0.334929005061506,2.31134500156042,-0.02154,-0.335422401684334
0.02156,0.334929005061507,2.31308337122061,-0.02156,-0.335422401684333
0.02158,0.334929005061508,2.31482018608396,-0.02158,-0.335422401684331
0.0216,0.334929005061508,2.31655544734433,-0.0216,-0.335422401684333
0.02162,0.334929005061508,2.31828915619511,-0.02162,-0.335422401684332
0.02164,0.334929005061504,2.32002131382921,-0.02164,-0.335422401684333
0.02166,0.334929005061505,2.32175192143905,-0.02166,-0.335422401684333
0.02168,0.334929005061505,2.32348098021655,-0.02168,-0.335422401684335
0.0217,0.334929005061506,2.32520849135315,-0.0217,-0.335422401684335
0.02172,0.334929005061506,2.32693445603983,-0.02172,-0.335422401684334
0.02174,0.334929005061509,2.32865887546704,-0.02174,-0.335422401684333
0.02176,0.334929005061508,2.33038175082477,-0.02176,-0.335422401684334
0.02178,0.334929005061505,2.3321030833025,-0.02178,-0.335422401684333
0.0218,0.334929005061509,2.33382287408923,-0.0218,-0.335422401684333
0.02182,0.334929005061509,2.33554112437347,-0.02182,-0.335422401684336
0.02184,0.334929005061508,2.33725783534324,-0.02184,-0.335422401684335
0.02186,0.334929005061508,2.33897300818605,-0.02186,-0.335422401684334
0.02188,0.334929005061509,2.34068664408894,-0.02188,-0.335422401684334
0.0219,0.334929005061506,2.34239874423845,-0.0219,-0.335422401684333
0.02192,0.334929005061506,2.3441093098206,-0.02192,-0.335422401684334
0.02194,0.334929005061507,2.34581834202095,-0.02194,-0.335422401684333
0.02196,0.334929005061507,2.34752584202454,-0.02196,-0.335422401684335
0.02198,0.334929005061508,2.34923181101593,-0.02198,-0.335422401684336
0.022,0.334929005061507,2.35093625017916,-0.022,-0.335422401684331
0.02202,0.334929005061506,2.35263916069779,-0.02202,-0.335422401684337
0.02204,0.334929005061507,2.35434054375487,-0.02204,-0.335422401684333
0.02206,0.334929005061508,2.35604040053297,-0.02206,-0.335422401684333
0.02208,0.334929005061511,2.35773873221413,-0.02208,-0.335422401684332
0.0221,0.33492900506151,2.35943553997991,-0.0221,-0.335422401684336
0.02212,0.33492900506151,2.36113082501136,-0.02212,-0.335422401684331
0.02214,0.33492900506151,2.36282458848902,-0.02214,-0.335422401684335
0.02216,0.334929005061508,2.36451683159295,-0.02216,-0.335422401684335
0.02218,0.334929005061508,2.36620755550268,-0.02218,-0.335422401684334
0.0222,0.334929005061508,2.36789676139725,-0.0222,-0.335422401684333
0.02222,0.334929005061508,2.3695844504552,-0.02222,-0.335422401684334
0.02224,0.334929005061509,2.37127062385453,-0.02224,-0.335422401684336
0.02226,0.334929005061508,2.37295528277279,-0.02226,-0.335422401684334
0.02228,0.334929005061505,2.37463842838696,-0.02228,-0.335422401684332
0.0223,0.334929005061508,2.37632006187356,-0.0223,-0.335422401684334
0.02232,0.334929005061509,2.37800018440859,-0.02232,-0.335422401684334
0.02234,0.334929005061509,2.37967879716752,-0.02234,-0.335422401684334
0.02236,0.334929005061512,2.38135590132532,-0.02236,-0.335422401684334
0.02238,0.334929005061511,2.38303149805647,-0.02238,-0.335422401684336
0.0224,0.33492900506151,2.38470558853492,-0.0224,-0.335422401684336
0.02242,0.334929005061507,2.38637817393409,-0.02242,-0.335422401684335
0.02244,0.334929005061509,2.38804925542693,-0.02244,-0.335422401684333
0.02246,0.334929005061509,2.38971883418584,-0.02246,-0.335422401684334
0.02248,0.334929005061509,2.39138691138273,-0.02248,-0.335422401684334
0.0225,0.334929005061512,2.39305348818897,-0.0225,-0.335422401684333
0.02252,0.334929005061511,2.39471856577544,-0.02252,-0.335422401684336
0.02254,0.334929005061506,2.3963821453125,-0.02254,-0.335422401684334
0.02256,0.334929005061506,2.39804422796997,-0.02256,-0.335422401684333
0.02258,0.334929005061507,2.39970481491718,-0.02258,-0.335422401684334
0.0226,0.334929005061509,2.40136390732292,-0.0226,-0.335422401684333
0.02262,0.334929005061508,2.40302150635549,-0.02262,-0.335422401684333
0.02264,0.334929005061507,2.40467761318265,-0.02264,-0.335422401684333
0.02266,0.334929005061507,2.40633222897164,-0.02266,-0.335422401684336
0.02268,0.334929005061504,2.40798535488917,-0.02268,-0.335422401684335
0.0227,0.334929005061505,2.40963699210147,-0.0227,-0.335422401684332
0.02272,0.334929005061505,2.4112871417742,-0.02272,-0.335422401684337
0.02274,0.334929005061508,2.41293580507253,-0.02274,-0.335422401684334
0.02276,0.334929005061508,2.41458298316108,-0.02276,-0.335422401684333
0.02278,0.334929005061508,2.41622867720398,-0.02278,-0.335422401684333
0.0228,0.334929005061507,2.41787288836481,-0.0228,-0.335422401684336
0.02282,0.334929005061508,2.41951561780664,-0.02282,-0.335422401684335
0.02284,0.334929005061508,2.42115686669199,-0.02284,-0.335422401684333
0.02286,0.334929005061508,2.42279663618288,-0.02286,-0.335422401684334
0.02288,0.334929005061509,2.4244349274408,-0.02288,-0.335422401684332
0.0229,0.334929005061509,2.42607174162671,-0.0229,-0.335422401684332
0.02292,0.334929005061509,2.42770707990103,-0.02292,-0.335422401684333
0.02294,0.334929005061505,2.42934094342366,-0.02294,-0.335422401684335
0.02296,0.334929005061506,2.43097333335399,-0.02296,-0.335422401684334
0.02298,0.334929005061506,2.43260425085084,-0.02298,-0.335422401684334
0.023,0.334929005061507,2.43423369707254,-0.023,-0.335422401684333
0.02302,0.334929005061509,2.43586167317686,-0.02302,-0.335422401684332
0.02304,0.334929005061508,2.43748818032106,-0.02304,-0.335422401684333
0.02306,0.334929005061505,2.43911321966185,-0.02306,-0.335422401684332
0.02308,0.334929005061509,2.44073679235542,-0.02308,-0.335422401684334
0.0231,0.334929005061509,2.44235889955743,-0.0231,-0.335422401684334
0.02312,0.334929005061508,2.44397954242298,-0.02312,-0.33542240168433
0.02314,0.334929005061508,2.44559872210667,-0.02314,-0.33542240168433
0.02316,0.334929005061509,2.44721643976254,-0.02316,-0.335422401684335
