GBE EBSD data- Phi, Cumulative Frequency, phi1, Cumulative Frequency, phi2, Cumulative Frequency, GBE distribution data- Phi, Cumulative Frequency, phi1, Cumulative Frequency, phi2, Cumulative Frequency, non-GBE EBSD data- Phi, Cumulative Frequency, phi1, Cumulative Frequency, phi2, Cumulative Frequency, non-GBE distribution data- Phi, Cumulative Frequency, phi1, Cumulative Frequency, phi2, Cumulative Frequency,GBE subset EBSD data- Phi, Cumulative Frequency, phi1, Cumulative Frequency, phi2, Cumulative Frequency, GBE subset distribution data- Phi, Cumulative Frequency, phi1, Cumulative Frequency, phi2, Cumulative Frequency
0.4471938,0.280487804878049,2.774517,0.443458980044346,2.770803,0.995565410199557,2.769921,0.998533333333333,2.771244,0.425866666666667,2.767275,0.994866666666667,0.4349574,0.274861878453039,2.770803,0.439226519337017,2.773275,0.994475138121547,2.770362,0.9958,2.771244,0.438133333333333,2.770362,0.994066666666667,0.4775918,0.24812030075188,2.775747,0.454887218045113,2.770362,0.996240601503759,2.76507,0.9994,2.771244,0.539733333333333,2.770803,0.996533333333333
0.4480956,0.280487804878049,2.780754,0.444567627494457,2.777086,0.995565410199557,2.776202,0.998533333333333,2.777528,0.426733333333333,2.77355,0.994866666666667,0.4358988,0.277624309392265,2.777086,0.44060773480663,2.77955,0.994475138121547,2.776644,0.9958,2.777528,0.439933333333333,2.776644,0.994066666666667,0.4783716,0.24812030075188,2.782014,0.454887218045113,2.776644,0.996240601503759,2.77134,0.9994,2.777528,0.541,2.777086,0.996533333333333
0.4489974,0.280487804878049,2.786991,0.446784922394678,2.783369,0.995565410199557,2.782483,0.998533333333333,2.783812,0.4274,2.779825,0.994866666666667,0.4368402,0.277624309392265,2.783369,0.441988950276243,2.785825,0.994475138121547,2.782926,0.9958,2.783812,0.440733333333333,2.782926,0.994066666666667,0.4791514,0.24812030075188,2.788281,0.458646616541353,2.782926,0.996240601503759,2.77761,0.9994,2.783812,0.541733333333333,2.783369,0.996533333333333
0.4498992,0.28159645232816,2.793228,0.4490022172949,2.789652,0.995565410199557,2.788764,0.998533333333333,2.790096,0.428466666666667,2.7861,0.994866666666667,0.4377816,0.279005524861878,2.789652,0.443370165745856,2.7921,0.994475138121547,2.789208,0.9958,2.790096,0.442,2.789208,0.994066666666667,0.4799312,0.24812030075188,2.794548,0.462406015037594,2.789208,0.996240601503759,2.78388,0.9994,2.790096,0.542866666666667,2.789652,0.996533333333333
0.450801,0.283813747228381,2.799465,0.4490022172949,2.795935,0.995565410199557,2.795045,0.998533333333333,2.79638,0.429733333333333,2.792375,0.994866666666667,0.438723,0.280386740331492,2.795935,0.443370165745856,2.798375,0.994475138121547,2.79549,0.9958,2.79638,0.442933333333333,2.79549,0.994066666666667,0.480711,0.24812030075188,2.800815,0.462406015037594,2.79549,0.996240601503759,2.79015,0.9994,2.79638,0.543266666666667,2.795935,0.996533333333333
0.4517028,0.283813747228381,2.805702,0.451219512195122,2.802218,0.995565410199557,2.801326,0.998533333333333,2.802664,0.431,2.79865,0.994866666666667,0.4396644,0.281767955801105,2.802218,0.446132596685083,2.80465,0.994475138121547,2.801772,0.9958,2.802664,0.4438,2.801772,0.994066666666667,0.4814908,0.25187969924812,2.807082,0.466165413533835,2.801772,0.996240601503759,2.79642,0.9994,2.802664,0.544,2.802218,0.996533333333333
0.4526046,0.284922394678492,2.811939,0.452328159645233,2.808501,0.995565410199557,2.807607,0.998533333333333,2.808948,0.431933333333333,2.804925,0.994866666666667,0.4406058,0.281767955801105,2.808501,0.447513812154696,2.810925,0.994475138121547,2.808054,0.9958,2.808948,0.445,2.808054,0.994066666666667,0.4822706,0.25187969924812,2.813349,0.466165413533835,2.808054,0.996240601503759,2.80269,0.9994,2.808948,0.544733333333333,2.808501,0.996533333333333
0.4535064,0.284922394678492,2.818176,0.454545454545455,2.814784,0.995565410199557,2.813888,0.998533333333333,2.815232,0.4328,2.8112,0.994866666666667,0.4415472,0.284530386740331,2.814784,0.447513812154696,2.8172,0.994475138121547,2.814336,0.9958,2.815232,0.4462,2.814336,0.994066666666667,0.4830504,0.25187969924812,2.819616,0.469924812030075,2.814336,0.996240601503759,2.80896,0.9994,2.815232,0.545266666666667,2.814784,0.996533333333333
0.4544082,0.286031042128603,2.824413,0.454545454545455,2.821067,0.995565410199557,2.820169,0.998533333333333,2.821516,0.433533333333333,2.817475,0.994866666666667,0.4424886,0.287292817679558,2.821067,0.448895027624309,2.823475,0.994475138121547,2.820618,0.9958,2.821516,0.447866666666667,2.820618,0.994066666666667,0.4838302,0.255639097744361,2.825883,0.469924812030075,2.820618,0.996240601503759,2.81523,0.9994,2.821516,0.546266666666667,2.821067,0.996533333333333
0.45531,0.287139689578714,2.83065,0.455654101995565,2.82735,0.995565410199557,2.82645,0.998533333333333,2.8278,0.4348,2.82375,0.994866666666667,0.44343,0.290055248618785,2.82735,0.448895027624309,2.82975,0.994475138121547,2.8269,0.9958,2.8278,0.449333333333333,2.8269,0.994066666666667,0.48461,0.259398496240602,2.83215,0.473684210526316,2.8269,0.996240601503759,2.8215,0.9994,2.8278,0.547066666666667,2.82735,0.996533333333333
0.4562118,0.287139689578714,2.836887,0.455654101995565,2.833633,0.995565410199557,2.832731,0.998533333333333,2.834084,0.4358,2.830025,0.994866666666667,0.4443714,0.291436464088398,2.833633,0.448895027624309,2.836025,0.994475138121547,2.833182,0.9958,2.834084,0.4504,2.833182,0.994066666666667,0.4853898,0.259398496240602,2.838417,0.473684210526316,2.833182,0.996240601503759,2.82777,0.9994,2.834084,0.548533333333333,2.833633,0.996533333333333
0.4571136,0.289356984478936,2.843124,0.457871396895787,2.839916,0.995565410199557,2.839012,0.998533333333333,2.840368,0.4368,2.8363,0.994866666666667,0.4453128,0.291436464088398,2.839916,0.450276243093923,2.8423,0.994475138121547,2.839464,0.9958,2.840368,0.4512,2.839464,0.994066666666667,0.4861696,0.259398496240602,2.844684,0.473684210526316,2.839464,0.996240601503759,2.83404,0.9994,2.840368,0.549466666666667,2.839916,0.996533333333333
0.4580154,0.290465631929047,2.849361,0.457871396895787,2.846199,0.995565410199557,2.845293,0.998533333333333,2.846652,0.437666666666667,2.842575,0.994866666666667,0.4462542,0.291436464088398,2.846199,0.450276243093923,2.848575,0.994475138121547,2.845746,0.9958,2.846652,0.452,2.845746,0.994066666666667,0.4869494,0.263157894736842,2.850951,0.473684210526316,2.845746,0.996240601503759,2.84031,0.9994,2.846652,0.550466666666667,2.846199,0.996533333333333
0.4589172,0.29490022172949,2.855598,0.460088691796009,2.852482,0.995565410199557,2.851574,0.998533333333333,2.852936,0.438933333333333,2.84885,0.994866666666667,0.4471956,0.292817679558011,2.852482,0.451657458563536,2.85485,0.994475138121547,2.852028,0.9958,2.852936,0.4532,2.852028,0.994066666666667,0.4877292,0.263157894736842,2.857218,0.481203007518797,2.852028,0.996240601503759,2.84658,0.9994,2.852936,0.5518,2.852482,0.996533333333333
0.459819,0.29490022172949,2.861835,0.460088691796009,2.858765,0.995565410199557,2.857855,0.998533333333333,2.85922,0.439933333333333,2.855125,0.994866666666667,0.448137,0.296961325966851,2.858765,0.453038674033149,2.861125,0.994475138121547,2.85831,0.9958,2.85922,0.454066666666667,2.85831,0.994066666666667,0.488509,0.263157894736842,2.863485,0.492481203007519,2.85831,0.996240601503759,2.85285,0.9994,2.85922,0.5528,2.858765,0.996533333333333
0.4607208,0.29490022172949,2.868072,0.463414634146341,2.865048,0.995565410199557,2.864136,0.998533333333333,2.865504,0.4414,2.8614,0.994866666666667,0.4490784,0.299723756906077,2.865048,0.454419889502762,2.8674,0.994475138121547,2.864592,0.9958,2.865504,0.455266666666667,2.864592,0.994066666666667,0.4892888,0.266917293233083,2.869752,0.492481203007519,2.864592,0.996240601503759,2.85912,0.9994,2.865504,0.5536,2.865048,0.996533333333333
0.4616226,0.29490022172949,2.874309,0.464523281596452,2.871331,0.995565410199557,2.870417,0.998533333333333,2.871788,0.442533333333333,2.867675,0.994866666666667,0.4500198,0.299723756906077,2.871331,0.459944751381215,2.873675,0.994475138121547,2.870874,0.9958,2.871788,0.456333333333333,2.870874,0.994066666666667,0.4900686,0.266917293233083,2.876019,0.5,2.870874,0.996240601503759,2.86539,0.9994,2.871788,0.554866666666667,2.871331,0.996533333333333
0.4625244,0.298226164079823,2.880546,0.465631929046563,2.877614,0.995565410199557,2.876698,0.998533333333333,2.878072,0.4434,2.87395,0.994866666666667,0.4509612,0.299723756906077,2.877614,0.459944751381215,2.87995,0.994475138121547,2.877156,0.9958,2.878072,0.457266666666667,2.877156,0.994066666666667,0.4908484,0.266917293233083,2.882286,0.507518796992481,2.877156,0.996240601503759,2.87166,0.9994,2.878072,0.555733333333333,2.877614,0.996533333333333
0.4634262,0.299334811529933,2.886783,0.467849223946785,2.883897,0.995565410199557,2.882979,0.998533333333333,2.884356,0.444133333333333,2.880225,0.994866666666667,0.4519026,0.302486187845304,2.883897,0.459944751381215,2.886225,0.994475138121547,2.883438,0.9958,2.884356,0.4582,2.883438,0.994066666666667,0.4916282,0.266917293233083,2.888553,0.507518796992481,2.883438,0.996240601503759,2.87793,0.9994,2.884356,0.556533333333333,2.883897,0.996533333333333
0.464328,0.300443458980044,2.89302,0.470066518847007,2.89018,0.995565410199557,2.88926,0.998533333333333,2.89064,0.444866666666667,2.8865,0.994866666666667,0.452844,0.30524861878453,2.89018,0.462707182320442,2.8925,0.994475138121547,2.88972,0.9958,2.89064,0.459,2.88972,0.994066666666667,0.492408,0.270676691729323,2.89482,0.507518796992481,2.88972,0.996240601503759,2.8842,0.9994,2.89064,0.5576,2.89018,0.996533333333333
0.4652298,0.302660753880266,2.899257,0.470066518847007,2.896463,0.995565410199557,2.895541,0.998533333333333,2.896924,0.446133333333333,2.892775,0.994866666666667,0.4537854,0.308011049723757,2.896463,0.462707182320442,2.898775,0.994475138121547,2.896002,0.9958,2.896924,0.459933333333333,2.896002,0.994066666666667,0.4931878,0.274436090225564,2.901087,0.507518796992481,2.896002,0.996240601503759,2.89047,0.9994,2.896924,0.5586,2.896463,0.996533333333333
0.4661316,0.302660753880266,2.905494,0.470066518847007,2.902746,0.995565410199557,2.901822,0.998533333333333,2.903208,0.4472,2.89905,0.994866666666667,0.4547268,0.30939226519337,2.902746,0.462707182320442,2.90505,0.994475138121547,2.902284,0.9958,2.903208,0.460866666666667,2.902284,0.994066666666667,0.4939676,0.278195488721804,2.907354,0.507518796992481,2.902284,0.996240601503759,2.89674,0.9994,2.903208,0.5596,2.902746,0.996533333333333
0.4670334,0.303769401330377,2.911731,0.471175166297118,2.909029,0.995565410199557,2.908103,0.998533333333333,2.909492,0.448333333333333,2.905325,0.994866666666667,0.4556682,0.310773480662983,2.909029,0.462707182320442,2.911325,0.994475138121547,2.908566,0.9958,2.909492,0.462133333333333,2.908566,0.994066666666667,0.4947474,0.278195488721804,2.913621,0.507518796992481,2.908566,0.996240601503759,2.90301,0.9994,2.909492,0.5604,2.909029,0.996533333333333
0.4679352,0.304878048780488,2.917968,0.472283813747228,2.915312,0.995565410199557,2.914384,0.998533333333333,2.915776,0.449933333333333,2.9116,0.994866666666667,0.4566096,0.310773480662983,2.915312,0.462707182320442,2.9176,0.994475138121547,2.914848,0.9958,2.915776,0.4634,2.914848,0.994066666666667,0.4955272,0.278195488721804,2.919888,0.507518796992481,2.914848,0.996240601503759,2.90928,0.9994,2.915776,0.561333333333333,2.915312,0.996533333333333
0.468837,0.304878048780488,2.924205,0.472283813747228,2.921595,0.995565410199557,2.920665,0.998533333333333,2.92206,0.451266666666667,2.917875,0.994866666666667,0.457551,0.310773480662983,2.921595,0.464088397790055,2.923875,0.994475138121547,2.92113,0.9958,2.92206,0.4642,2.92113,0.994066666666667,0.496307,0.278195488721804,2.926155,0.511278195488722,2.92113,0.996240601503759,2.91555,0.9994,2.92206,0.562266666666667,2.921595,0.996533333333333
0.4697388,0.304878048780488,2.930442,0.472283813747228,2.927878,0.995565410199557,2.926946,0.998533333333333,2.928344,0.452866666666667,2.92415,0.994866666666667,0.4584924,0.312154696132597,2.927878,0.464088397790055,2.93015,0.994475138121547,2.927412,0.9958,2.928344,0.464733333333333,2.927412,0.994066666666667,0.4970868,0.278195488721804,2.932422,0.515037593984962,2.927412,0.996240601503759,2.92182,0.9994,2.928344,0.5632,2.927878,0.996533333333333
0.4706406,0.304878048780488,2.936679,0.47450110864745,2.934161,0.995565410199557,2.933227,0.998533333333333,2.934628,0.454,2.930425,0.994866666666667,0.4594338,0.31353591160221,2.934161,0.464088397790055,2.936425,0.994475138121547,2.933694,0.9958,2.934628,0.465933333333333,2.933694,0.994066666666667,0.4978666,0.278195488721804,2.938689,0.518796992481203,2.933694,0.996240601503759,2.92809,0.9994,2.934628,0.564533333333333,2.934161,0.996533333333333
0.4715424,0.304878048780488,2.942916,0.476718403547672,2.940444,0.995565410199557,2.939508,0.998533333333333,2.940912,0.455466666666667,2.9367,0.994866666666667,0.4603752,0.314917127071823,2.940444,0.464088397790055,2.9427,0.994475138121547,2.939976,0.9958,2.940912,0.4668,2.939976,0.994066666666667,0.4986464,0.281954887218045,2.944956,0.526315789473684,2.939976,0.996240601503759,2.93436,0.9994,2.940912,0.565266666666667,2.940444,0.996533333333333
0.4724442,0.304878048780488,2.949153,0.480044345898004,2.946727,0.995565410199557,2.945789,0.998533333333333,2.947196,0.456466666666667,2.942975,0.994866666666667,0.4613166,0.316298342541436,2.946727,0.464088397790055,2.948975,0.994475138121547,2.946258,0.9958,2.947196,0.467666666666667,2.946258,0.994066666666667,0.4994262,0.281954887218045,2.951223,0.526315789473684,2.946258,0.996240601503759,2.94063,0.9994,2.947196,0.5664,2.946727,0.996533333333333
0.473346,0.305986696230599,2.95539,0.482261640798226,2.95301,0.995565410199557,2.95207,0.998533333333333,2.95348,0.457533333333333,2.94925,0.994866666666667,0.462258,0.316298342541436,2.95301,0.464088397790055,2.95525,0.994475138121547,2.95254,0.9958,2.95348,0.468333333333333,2.95254,0.994066666666667,0.500206,0.281954887218045,2.95749,0.526315789473684,2.95254,0.996240601503759,2.9469,0.9994,2.95348,0.567533333333333,2.95301,0.996533333333333
0.4742478,0.305986696230599,2.961627,0.482261640798226,2.959293,0.995565410199557,2.958351,0.998533333333333,2.959764,0.458866666666667,2.955525,0.994866666666667,0.4631994,0.31767955801105,2.959293,0.465469613259669,2.961525,0.994475138121547,2.958822,0.9958,2.959764,0.469333333333333,2.958822,0.994066666666667,0.5009858,0.281954887218045,2.963757,0.530075187969925,2.958822,0.996240601503759,2.95317,0.9994,2.959764,0.568933333333333,2.959293,0.996533333333333
0.4751496,0.305986696230599,2.967864,0.484478935698448,2.965576,0.995565410199557,2.964632,0.998533333333333,2.966048,0.46,2.9618,0.994866666666667,0.4641408,0.320441988950276,2.965576,0.465469613259669,2.9678,0.994475138121547,2.965104,0.9958,2.966048,0.4706,2.965104,0.994066666666667,0.5017656,0.281954887218045,2.970024,0.530075187969925,2.965104,0.996240601503759,2.95944,0.9994,2.966048,0.569933333333333,2.965576,0.996533333333333
0.4760514,0.305986696230599,2.974101,0.485587583148559,2.971859,0.995565410199557,2.970913,0.998533333333333,2.972332,0.460933333333333,2.968075,0.994866666666667,0.4650822,0.320441988950276,2.971859,0.465469613259669,2.974075,0.994475138121547,2.971386,0.9958,2.972332,0.4718,2.971386,0.994066666666667,0.5025454,0.285714285714286,2.976291,0.541353383458647,2.971386,0.996240601503759,2.96571,0.9994,2.972332,0.570733333333333,2.971859,0.996533333333333
0.4769532,0.30820399113082,2.980338,0.48780487804878,2.978142,0.995565410199557,2.977194,0.998533333333333,2.978616,0.4618,2.97435,0.994866666666667,0.4660236,0.320441988950276,2.978142,0.465469613259669,2.98035,0.994475138121547,2.977668,0.9958,2.978616,0.472933333333333,2.977668,0.994066666666667,0.5033252,0.289473684210526,2.982558,0.548872180451128,2.977668,0.996240601503759,2.97198,0.9994,2.978616,0.5714,2.978142,0.996533333333333
0.477855,0.309312638580931,2.986575,0.490022172949002,2.984425,0.995565410199557,2.983475,0.998533333333333,2.9849,0.463666666666667,2.980625,0.994866666666667,0.466965,0.323204419889503,2.984425,0.469613259668508,2.986625,0.994475138121547,2.98395,0.9958,2.9849,0.473933333333333,2.98395,0.994066666666667,0.504105,0.293233082706767,2.988825,0.552631578947368,2.98395,0.996240601503759,2.97825,0.9994,2.9849,0.5726,2.984425,0.996533333333333
0.4787568,0.310421286031042,2.992812,0.492239467849224,2.990708,0.995565410199557,2.989756,0.998533333333333,2.991184,0.465,2.9869,0.994866666666667,0.4679064,0.327348066298343,2.990708,0.469613259668508,2.9929,0.994475138121547,2.990232,0.9958,2.991184,0.475,2.990232,0.994066666666667,0.5048848,0.293233082706767,2.995092,0.556390977443609,2.990232,0.996240601503759,2.98452,0.9994,2.991184,0.5734,2.990708,0.996533333333333
0.4796586,0.311529933481153,2.999049,0.492239467849224,2.996991,0.995565410199557,2.996037,0.998533333333333,2.997468,0.466,2.993175,0.994866666666667,0.4688478,0.330110497237569,2.996991,0.469613259668508,2.999175,0.994475138121547,2.996514,0.9958,2.997468,0.475666666666667,2.996514,0.994066666666667,0.5056646,0.293233082706767,3.001359,0.556390977443609,2.996514,0.996240601503759,2.99079,0.9994,2.997468,0.574066666666667,2.996991,0.996533333333333
0.4805604,0.311529933481153,3.005286,0.494456762749446,3.003274,0.995565410199557,3.002318,0.998533333333333,3.003752,0.467,2.99945,0.994866666666667,0.4697892,0.330110497237569,3.003274,0.469613259668508,3.00545,0.994475138121547,3.002796,0.9958,3.003752,0.476466666666667,3.002796,0.994066666666667,0.5064444,0.296992481203008,3.007626,0.556390977443609,3.002796,0.996240601503759,2.99706,0.9994,3.003752,0.574866666666667,3.003274,0.996533333333333
0.4814622,0.311529933481153,3.011523,0.495565410199557,3.009557,0.995565410199557,3.008599,0.998533333333333,3.010036,0.468066666666667,3.005725,0.994866666666667,0.4707306,0.331491712707182,3.009557,0.469613259668508,3.011725,0.994475138121547,3.009078,0.9958,3.010036,0.4776,3.009078,0.994066666666667,0.5072242,0.308270676691729,3.013893,0.556390977443609,3.009078,0.996240601503759,3.00333,0.9994,3.010036,0.575866666666667,3.009557,0.996533333333333
0.482364,0.312638580931264,3.01776,0.497782705099778,3.01584,0.995565410199557,3.01488,0.998533333333333,3.01632,0.4692,3.012,0.994866666666667,0.471672,0.334254143646409,3.01584,0.470994475138122,3.018,0.994475138121547,3.01536,0.9958,3.01632,0.479066666666667,3.01536,0.994066666666667,0.508004,0.308270676691729,3.02016,0.56015037593985,3.01536,0.996240601503759,3.0096,0.9994,3.01632,0.576666666666667,3.01584,0.996533333333333
0.4832658,0.312638580931264,3.023997,0.498891352549889,3.022123,0.995565410199557,3.021161,0.998533333333333,3.022604,0.470266666666667,3.018275,0.994866666666667,0.4726134,0.335635359116022,3.022123,0.472375690607735,3.024275,0.994475138121547,3.021642,0.9958,3.022604,0.480533333333333,3.021642,0.994066666666667,0.5087838,0.308270676691729,3.026427,0.56015037593985,3.021642,0.996240601503759,3.01587,0.9994,3.022604,0.5774,3.022123,0.996533333333333
0.4841676,0.313747228381375,3.030234,0.502217294900222,3.028406,0.995565410199557,3.027442,0.998533333333333,3.028888,0.471066666666667,3.02455,0.994866666666667,0.4735548,0.337016574585635,3.028406,0.473756906077348,3.03055,0.994475138121547,3.027924,0.9958,3.028888,0.4814,3.027924,0.994066666666667,0.5095636,0.308270676691729,3.032694,0.56015037593985,3.027924,0.996240601503759,3.02214,0.9994,3.028888,0.577733333333333,3.028406,0.996533333333333
0.4850694,0.315964523281596,3.036471,0.502217294900222,3.034689,0.995565410199557,3.033723,0.998533333333333,3.035172,0.472666666666667,3.030825,0.994866666666667,0.4744962,0.337016574585635,3.034689,0.473756906077348,3.036825,0.994475138121547,3.034206,0.9958,3.035172,0.4824,3.034206,0.994066666666667,0.5103434,0.315789473684211,3.038961,0.56015037593985,3.034206,0.996240601503759,3.02841,0.9994,3.035172,0.578933333333333,3.034689,0.996533333333333
0.4859712,0.318181818181818,3.042708,0.506651884700665,3.040972,0.995565410199557,3.040004,0.998533333333333,3.041456,0.473533333333333,3.0371,0.994866666666667,0.4754376,0.338397790055249,3.040972,0.473756906077348,3.0431,0.994475138121547,3.040488,0.9958,3.041456,0.483466666666667,3.040488,0.994066666666667,0.5111232,0.315789473684211,3.045228,0.56015037593985,3.040488,0.996240601503759,3.03468,0.9994,3.041456,0.579666666666667,3.040972,0.996533333333333
0.486873,0.32039911308204,3.048945,0.511086474501109,3.047255,0.995565410199557,3.046285,0.998533333333333,3.04774,0.475,3.043375,0.994866666666667,0.476379,0.338397790055249,3.047255,0.475138121546961,3.049375,0.994475138121547,3.04677,0.9958,3.04774,0.484666666666667,3.04677,0.994066666666667,0.511903,0.315789473684211,3.051495,0.56015037593985,3.04677,0.996240601503759,3.04095,0.9994,3.04774,0.5804,3.047255,0.996533333333333
0.4877748,0.321507760532151,3.055182,0.51219512195122,3.053538,0.995565410199557,3.052566,0.998533333333333,3.054024,0.4756,3.04965,0.994866666666667,0.4773204,0.341160220994475,3.053538,0.475138121546961,3.05565,0.994475138121547,3.053052,0.9958,3.054024,0.485866666666667,3.053052,0.994066666666667,0.5126828,0.315789473684211,3.057762,0.56015037593985,3.053052,0.996240601503759,3.04722,0.9994,3.054024,0.5816,3.053538,0.996533333333333
0.4886766,0.322616407982262,3.061419,0.515521064301552,3.059821,0.995565410199557,3.058847,0.998533333333333,3.060308,0.476533333333333,3.055925,0.994866666666667,0.4782618,0.343922651933702,3.059821,0.476519337016575,3.061925,0.994475138121547,3.059334,0.9958,3.060308,0.487733333333333,3.059334,0.994066666666667,0.5134626,0.315789473684211,3.064029,0.56015037593985,3.059334,0.996240601503759,3.05349,0.9994,3.060308,0.582466666666667,3.059821,0.996533333333333
0.4895784,0.323725055432373,3.067656,0.517738359201774,3.066104,0.995565410199557,3.065128,0.998533333333333,3.066592,0.477466666666667,3.0622,0.994866666666667,0.4792032,0.343922651933702,3.066104,0.476519337016575,3.0682,0.994475138121547,3.065616,0.9958,3.066592,0.488733333333333,3.065616,0.994066666666667,0.5142424,0.315789473684211,3.070296,0.56015037593985,3.065616,0.996240601503759,3.05976,0.9994,3.066592,0.583333333333333,3.066104,0.996533333333333
0.4904802,0.324833702882483,3.073893,0.518847006651885,3.072387,0.995565410199557,3.071409,0.998533333333333,3.072876,0.478733333333333,3.068475,0.994866666666667,0.4801446,0.343922651933702,3.072387,0.476519337016575,3.074475,0.994475138121547,3.071898,0.9958,3.072876,0.489866666666667,3.071898,0.994066666666667,0.5150222,0.323308270676692,3.076563,0.56015037593985,3.071898,0.996240601503759,3.06603,0.9994,3.072876,0.584,3.072387,0.996533333333333
0.491382,0.324833702882483,3.08013,0.519955654101996,3.07867,0.995565410199557,3.07769,0.998533333333333,3.07916,0.479533333333333,3.07475,0.994866666666667,0.481086,0.345303867403315,3.07867,0.479281767955801,3.08075,0.994475138121547,3.07818,0.9958,3.07916,0.491,3.07818,0.994066666666667,0.515802,0.323308270676692,3.08283,0.56015037593985,3.07818,0.996240601503759,3.0723,0.9994,3.07916,0.585,3.07867,0.996533333333333
0.4922838,0.327050997782705,3.086367,0.521064301552106,3.084953,0.995565410199557,3.083971,0.998533333333333,3.085444,0.481,3.081025,0.994866666666667,0.4820274,0.345303867403315,3.084953,0.482044198895028,3.087025,0.994475138121547,3.084462,0.9958,3.085444,0.492133333333333,3.084462,0.994066666666667,0.5165818,0.323308270676692,3.089097,0.56015037593985,3.084462,0.996240601503759,3.07857,0.9994,3.085444,0.5862,3.084953,0.996533333333333
0.4931856,0.327050997782705,3.092604,0.521064301552106,3.091236,0.995565410199557,3.090252,0.998533333333333,3.091728,0.482133333333333,3.0873,0.994866666666667,0.4829688,0.348066298342541,3.091236,0.482044198895028,3.0933,0.994475138121547,3.090744,0.9958,3.091728,0.493133333333333,3.090744,0.994066666666667,0.5173616,0.327067669172932,3.095364,0.56015037593985,3.090744,0.996240601503759,3.08484,0.9994,3.091728,0.586733333333333,3.091236,0.996533333333333
0.4940874,0.327050997782705,3.098841,0.521064301552106,3.097519,0.995565410199557,3.096533,0.998533333333333,3.098012,0.4832,3.093575,0.994866666666667,0.4839102,0.350828729281768,3.097519,0.482044198895028,3.099575,0.994475138121547,3.097026,0.9958,3.098012,0.494466666666667,3.097026,0.994066666666667,0.5181414,0.327067669172932,3.101631,0.56015037593985,3.097026,0.996240601503759,3.09111,0.9994,3.098012,0.587666666666667,3.097519,0.996533333333333
0.4949892,0.329268292682927,3.105078,0.522172949002217,3.103802,0.995565410199557,3.102814,0.998533333333333,3.104296,0.484666666666667,3.09985,0.994866666666667,0.4848516,0.350828729281768,3.103802,0.483425414364641,3.10585,0.994475138121547,3.103308,0.9958,3.104296,0.495666666666667,3.103308,0.994066666666667,0.5189212,0.327067669172932,3.107898,0.56015037593985,3.103308,0.996240601503759,3.09738,0.9994,3.104296,0.588666666666667,3.103802,0.996533333333333
0.495891,0.330376940133038,3.111315,0.522172949002217,3.110085,0.995565410199557,3.109095,0.998533333333333,3.11058,0.485266666666667,3.106125,0.994866666666667,0.485793,0.350828729281768,3.110085,0.483425414364641,3.112125,0.994475138121547,3.10959,0.9958,3.11058,0.496533333333333,3.10959,0.994066666666667,0.519701,0.327067669172932,3.114165,0.56015037593985,3.10959,0.996240601503759,3.10365,0.9994,3.11058,0.589,3.110085,0.996533333333333
0.4967928,0.332594235033259,3.117552,0.522172949002217,3.116368,0.995565410199557,3.115376,0.998533333333333,3.116864,0.4862,3.1124,0.994866666666667,0.4867344,0.350828729281768,3.116368,0.486187845303867,3.1184,0.994475138121547,3.115872,0.9958,3.116864,0.4976,3.115872,0.994066666666667,0.5204808,0.327067669172932,3.120432,0.56015037593985,3.115872,0.996240601503759,3.10992,0.9994,3.116864,0.59,3.116368,0.996533333333333
0.4976946,0.33370288248337,3.123789,0.522172949002217,3.122651,0.995565410199557,3.121657,0.998533333333333,3.123148,0.487333333333333,3.118675,0.994866666666667,0.4876758,0.354972375690608,3.122651,0.49171270718232,3.124675,0.994475138121547,3.122154,0.9958,3.123148,0.4988,3.122154,0.994066666666667,0.5212606,0.327067669172932,3.126699,0.56015037593985,3.122154,0.996240601503759,3.11619,0.9994,3.123148,0.5906,3.122651,0.996533333333333
0.4985964,0.337028824833703,3.130026,0.522172949002217,3.128934,0.995565410199557,3.127938,0.998533333333333,3.129432,0.4888,3.12495,0.994866666666667,0.4886172,0.356353591160221,3.128934,0.493093922651934,3.13095,0.994475138121547,3.128436,0.9958,3.129432,0.4998,3.128436,0.994066666666667,0.5220404,0.327067669172932,3.132966,0.56015037593985,3.128436,0.996240601503759,3.12246,0.9994,3.129432,0.591733333333333,3.128934,0.996533333333333
0.4994982,0.341463414634146,3.136263,0.522172949002217,3.135217,0.995565410199557,3.134219,0.998533333333333,3.135716,0.49,3.131225,0.994866666666667,0.4895586,0.356353591160221,3.135217,0.494475138121547,3.137225,0.994475138121547,3.134718,0.9958,3.135716,0.500666666666667,3.134718,0.994066666666667,0.5228202,0.327067669172932,3.139233,0.56390977443609,3.134718,0.996240601503759,3.12873,0.9994,3.135716,0.592466666666667,3.135217,0.996533333333333
0.5004,0.343680709534368,3.1425,0.523281596452328,3.1415,0.995565410199557,3.1405,0.998533333333333,3.142,0.490866666666667,3.1375,0.994866666666667,0.4905,0.357734806629834,3.1415,0.497237569060773,3.1435,0.994475138121547,3.141,0.9958,3.142,0.5018,3.141,0.994066666666667,0.5236,0.330827067669173,3.1455,0.567669172932331,3.141,0.996240601503759,3.135,0.9994,3.142,0.5936,3.1415,0.996533333333333
