Strain (F12), GBE stress (P12), non-GBE stress (P12), GBE subset stress (P12), Strain (F11), GBE stress (P11), non-GBE stress (P11), GBE subset stress (P11)
0.02594,0.393729650637744,0.364018636514457,0.374224788083242,0.0167929871007217,-5.79397640976254e-16,-2.42861286636753e-17,4.44089209850063e-16
0.02596,0.393779852807708,0.364038248667709,0.374239157700984,0.0168106172771495,-1.07552855510562e-16,-2.08513761812412e-15,1.1518563880486e-15
0.02598,0.393830036951544,0.364057829576047,0.374253496600002,0.0168282473810489,3.40005801291454e-16,-2.63677968348475e-16,-5.55111512312578e-16
0.026,0.393880203543032,0.364077379565178,0.374267804937011,0.0168458774143537,4.16333634234434e-16,-2.25514051876985e-16,1.15879528195251e-15
0.02602,0.393930353051229,0.364096898953729,0.37428208286614,0.0168635073790395,-1.00613961606655e-16,-8.32667268468867e-16,-3.46944695195361e-16
0.02604,0.393980485941021,0.364116388053685,0.374296330539082,0.0168811372771215,-1.66533453693773e-16,-2.14411821630733e-15,5.3776427755281e-16
0.02606,0.394030602673591,0.364135847170834,0.374310548105269,0.0168987671106527,-2.32452945780892e-16,5.23886489744996e-16,9.22872889219661e-16
0.02608,0.394080703706899,0.364155276605157,0.374324735712011,0.0169163968817218,-2.15105711021124e-16,-2.63677968348475e-16,-8.91647866652079e-16
0.0261,0.394130789496049,0.364174676651187,0.374338893504628,0.016934026592452,-4.1286418728248e-16,7.63278329429795e-17,-1.92901250528621e-15
0.02612,0.394180860493655,0.364194047598363,0.374353021626594,0.0169516562449985,7.3899220076612e-16,-2.52228793407028e-15,-6.6266436782314e-16
0.02614,0.39423091715017,0.364213389731334,0.374367120219648,0.0169692858415472,-1.81452075587174e-15,-2.39044894989604e-15,-9.71445146547012e-17
0.02616,0.394280959914126,0.364232703330258,0.374381189423907,0.0169869153843127,-1.24553145575135e-15,3.64291929955129e-16,2.7373936450914e-15
0.02618,0.394330989232431,0.364251988671067,0.374395229377988,0.0170045448755366,-2.91433543964104e-16,-4.19803081186387e-16,9.40220123979429e-16
0.0262,0.394381005550541,0.36427124602573,0.374409240219086,0.0170221743174859,1.89431803576667e-15,-1.57512891618694e-15,4.71844785465692e-16
0.02622,0.394431009312671,0.364290475662463,0.374423222083085,0.0170398037124511,6.55725473919233e-16,4.16333634234434e-17,-1.35655375821386e-15
0.02624,0.394481000961949,0.364309677845968,0.374437175104632,0.0170574330627445,-2.63677968348475e-16,-7.14706072102445e-16,6.59194920871187e-17
0.02626,0.394530980940551,0.364328852837613,0.374451099417223,0.0170750623706989,-3.92047505570758e-16,4.44089209850063e-16,2.64718802434061e-15
0.02628,0.394580949689814,0.364347997577137,0.374464995153278,0.0170926916386656,-2.94902990916057e-16,6.93889390390723e-17,5.20417042793042e-16
0.0263,0.394630907650332,0.364367112061497,0.374478862444211,0.0171103208690131,-7.0082828429463e-16,-7.70217223333702e-16,2.56739074444567e-16
0.02632,0.394680855262033,0.364386196759381,0.374492701420484,0.0171279501113615,-1.0547118733939e-15,8.88178419700125e-16,-2.42861286636753e-17
0.02634,0.394730792964237,0.364405252122099,0.374506512211686,0.0171455793870522,-1.28369537222284e-16,-5.89805981832114e-16,5.759281940243e-16
0.02636,0.394780721195697,0.364424278584777,0.374520294946567,0.0171632086982133,5.51642065360625e-16,-1.14838694109665e-15,-4.30211422042248e-16
0.02638,0.394830638181689,0.364443276567448,0.374534049753097,0.0171808380469893,5.23886489744996e-16,-1.41553435639707e-15,-7.52869988573934e-16
0.0264,0.394880527956796,0.36446224647606,0.374547776758519,0.017198467435539,-1.83880688453542e-16,-9.47159017883337e-16,-1.09634523681734e-15
0.02642,0.394930392023555,0.364481188703414,0.374561476089374,0.0172160968660344,-5.65519853168439e-16,-9.15933995315754e-16,1.06512021424976e-15
0.02644,0.394980231811991,0.364500103630051,0.374575147871552,0.0172337263406588,-3.92047505570758e-16,-1.28716481917479e-15,-1.80411241501588e-16
0.02646,0.395030048684641,0.364518991625031,0.374588792230322,0.0172513558616053,-6.90419943438769e-16,-7.35522753814166e-16,-7.04297731246584e-16
0.02648,0.395079843941188,0.3645378530467,0.374602409290371,0.0172689854310754,-3.67761376907083e-16,-7.70217223333702e-16,1.09634523681734e-15
0.0265,0.395129618822752,0.364556688243374,0.374615999175813,0.0172866150512773,1.00267016911459e-15,-1.50920942409982e-15,4.8919202022546e-16
0.02652,0.395179374515913,0.364575497553969,0.374629562010232,0.0173042447244247,6.80011602582908e-16,-2.46330733588707e-16,-4.64905891561784e-16
0.02654,0.395229112156385,0.364594281308612,0.374643097916696,0.0173218744527352,-8.22258927613007e-16,-3.12250225675825e-17,-6.93889390390723e-16
0.02656,0.395278832832483,0.36461303982917,0.374656607017785,0.0173395042384289,-8.15320033709099e-16,-7.91033905045424e-16,1.03736463863413e-15
0.02658,0.395328537588289,0.364631773429776,0.374670089435589,0.0173571340837271,-1.32879818259823e-15,-1.91860416443035e-15,4.8919202022546e-16
0.0266,0.395378227426638,0.364650482417282,0.374683545291743,0.017374763990851,7.45931094670027e-16,3.43475248243408e-16,1.1518563880486e-15
0.02662,0.395427903311834,0.36466916709171,0.37469697470743,0.0173923939620201,-3.50414142147315e-16,-1.04083408558608e-15,6.97358837342676e-16
0.02664,0.395477566172216,0.364687827746651,0.37471037780339,0.0174100239994515,-5.06539254985228e-16,6.31439345255558e-16,1.0998146837693e-15
0.02666,0.395527216902509,0.364706464669639,0.374723754699933,0.017427654105358,2.4980018054066e-16,-7.28583859910259e-16,-1.47451495458029e-15
0.02668,0.395576856366041,0.364725078142489,0.374737105516934,0.0174452842828289,-7.73686670285656e-16,-1.66533453693773e-16,-9.0205620750794e-17
0.0267,0.395626485396724,0.364743668441642,0.374750430373854,0.0174629145343472,-7.21644966006352e-16,4.37150315946155e-16,2.81372147803438e-15
0.02672,0.395676104801006,0.364762235838427,0.374763729389737,0.0174805448620601,-4.16333634234434e-16,-2.0122792321331e-16,-1.38777878078145e-17
0.02674,0.395725715359592,0.364780780599373,0.3747770026832,0.0174981752681069,1.21083698623181e-15,1.01654795692241e-15,2.08166817117217e-15
0.02676,0.395775316460404,0.364799302986443,0.374790250372449,0.0175158057546181,1.49186218934005e-16,-1.0547118733939e-15,1.92554305833426e-15
0.02678,0.395824906971803,0.364817803257275,0.374803472575268,0.0175334363237139,3.67761376907083e-16,-1.57165946923499e-15,9.81853487402873e-16
0.0268,0.395874487791183,0.3648362816654,0.374816669409022,0.0175510669775035,1.46410661372443e-15,-1.1067535776732e-15,5.30825383648903e-16
0.02682,0.39592405978349,0.364854738460462,0.374829840990649,0.017568697718084,-1.02695629777827e-15,-5.20417042793042e-17,1.19348975147204e-15
0.02684,0.395973623783328,0.364873173888377,0.374842987436656,0.0175863285475393,3.05311331771918e-16,-1.31145094783847e-15,2.21350715534641e-15
0.02686,0.396023180596877,0.364891588191535,0.374856108863117,0.0176039594679393,7.63278329429795e-16,5.23886489744996e-16,-8.32667268468867e-17
0.02688,0.396072731003715,0.364909981608948,0.374869205385663,0.0176215904813389,9.81853487402873e-16,-2.0122792321331e-15,3.05311331771918e-16
0.0269,0.396122275758464,0.364928354376411,0.374882277119477,0.0176392215897769,-1.37390099297363e-15,-1.25593979660721e-15,1.28022592527088e-15
0.02692,0.39617181559237,0.364946706726621,0.374895324179283,0.0176568527968601,-8.2572837456496e-16,4.71844785465692e-16,1.45022882591661e-15
0.02694,0.396221351214737,0.36496503888935,0.374908346679337,0.0176744841193545,8.29197821516914e-16,1.59247615094671e-15,-4.96130914129367e-16
0.02696,0.396270883314278,0.364983351091514,0.374921344733419,0.0176921155591787,-1.66533453693773e-16,-3.60822483003176e-16,1.62717062046625e-15
0.02698,0.396320412560372,0.365001643557319,0.374934318454831,0.0177097471213712,-1.37043154602168e-15,-1.99493199737333e-15,-3.29597460435593e-16
0.027,0.396369939604218,0.365019916508359,0.374947267956369,0.017727378812955,1.66533453693773e-16,-6.93889390390723e-18,1.32879818259823e-15
0.02702,0.39641946507992,0.365038170163706,0.374960193350327,0.017745010635491,-2.56739074444567e-16,-7.25114412958305e-16,-1.71043734731313e-15
0.02704,0.396468989605504,0.365056404740017,0.374973094748483,0.0177626425905259,-4.82253126321552e-16,-6.93889390390723e-18,-2.0122792321331e-16
0.02706,0.396518513783868,0.365074620451597,0.374985972262076,0.0177802746795916,-1.08593689596148e-15,-8.56953397132543e-16,3.46944695195361e-16
0.02708,0.396568038203645,0.36509281751049,0.374998826001824,0.0177979069042042,9.71445146547012e-17,-5.48172618408671e-16,8.88178419700125e-16
0.0271,0.396617563440017,0.365110996126564,0.375011656077864,0.0178155392658637,-2.35922392732846e-16,9.67975699595058e-16,3.50414142147315e-16
0.02712,0.396667090055501,0.365129148790356,0.375024462599793,0.0178331717660529,5.16947595841089e-16,1.04083408558608e-15,-1.03389519168218e-15
0.02714,0.396716618600642,0.365147275549156,0.375037245676616,0.0178508044062367,9.0205620750794e-16,-9.40220123979429e-16,-1.14144804719274e-15
0.02716,0.39676614961469,0.365165377082871,0.375050005416746,0.0178684371878621,5.34294830600857e-16,-1.27328703136698e-15,6.17561557447743e-16
0.02718,0.39681567608797,0.365183454036811,0.375062741928006,0.017886070112357,-8.29197821516914e-16,3.67761376907083e-16,7.80625564189563e-16
0.0272,0.396865197798399,0.365201505069531,0.375075455317591,0.0179037031811302,-8.36136715420821e-16,-9.8879238130678e-16,1.31145094783847e-15
0.02722,0.396914715724577,0.365219530806775,0.375088145692076,0.0179213363955705,1.38777878078145e-15,-6.03683769639929e-16,2.74086309204336e-16
0.02724,0.396964230804078,0.365237531920261,0.375100813157388,0.0179389697570465,-2.42861286636753e-17,-1.22124532708767e-15,-1.08593689596148e-15
0.02726,0.397013743936169,0.365255509047697,0.375113457818807,0.017956603266906,7.7715611723761e-16,3.22658566531686e-16,1.03042574473022e-15
0.02728,0.397063255984368,0.365273462795161,0.375126079780949,0.0179742369264761,-1.94635974004598e-15,-4.78783679369599e-16,8.01442245901285e-16
0.0273,0.397112764533416,0.365291393739254,0.375138679147751,0.0179918707370622,-5.20417042793042e-16,-1.50227053019591e-15,-7.18175519054398e-16
0.02732,0.397162266307039,0.365309302429146,0.375151256022459,0.0180095046999483,-6.73072708679001e-16,9.33281230075522e-16,1.79370407416002e-15
0.02734,0.397211762493967,0.365327189388428,0.375163810507616,0.0180271388163965,-1.14491749414469e-16,-1.17267306976032e-15,1.28022592527088e-15
0.02736,0.39726125422702,0.365345055116869,0.375176342705058,0.0180447730876466,-3.01841884819964e-16,4.96130914129367e-16,-1.83880688453542e-16
0.02738,0.397310742586895,0.365362900092008,0.375188852715893,0.0180624075149164,-6.52256026967279e-16,-5.79397640976254e-16,1.6826817716975e-15
0.0274,0.397360228605711,0.365380724770659,0.375201340640496,0.0180800421014792,-5.55111512312578e-17,-4.68375338513738e-16,-1.42247325030098e-15
0.02742,0.397409713270305,0.365398529590301,0.375213806578489,0.0180976768516755,1.24206200879939e-15,-1.52308721190764e-15,-2.67147415300428e-16
0.02744,0.39745919752527,0.365416314970353,0.375226250628749,0.0181153117666301,-1.28369537222284e-16,-5.20417042793042e-17,-2.81025203108243e-16
0.02746,0.397508682275818,0.365434081313381,0.375238672889371,0.0181329468474462,-1.14838694109665e-15,-1.00613961606655e-15,8.77770078844264e-16
0.02748,0.397558167594445,0.365451829006191,0.375251073457684,0.0181505820952045,-2.91433543964104e-16,-1.90819582357449e-16,1.91166527052644e-15
0.0275,0.397607653985226,0.365469558420877,0.375263452430227,0.0181682175109641,1.01307850997046e-15,-9.81853487402873e-16,1.73472347597681e-17
0.02752,0.397657142314632,0.365487269915762,0.375275809902735,0.0181858530957617,-1.06512021424976e-15,7.7715611723761e-16,1.27675647831893e-15
0.02754,0.397706633414893,0.365504963836292,0.375288145970147,0.0182034888506123,-1.83186799063151e-15,-2.24820162486594e-15,-5.79397640976254e-16
0.02756,0.397756128086265,0.365522640515877,0.375300460726586,0.0182211247765091,6.00214322687975e-16,-1.3392065234541e-15,-7.66747776381749e-16
0.02758,0.397805627099226,0.365540300276622,0.375312754265347,0.0182387608744239,5.89805981832114e-16,1.36696209906972e-15,1.42941214420489e-15
0.0276,0.3978551311964,0.365557943430087,0.375325026678899,0.0182563971453067,4.5102810375397e-17,1.5334955527635e-15,7.32053306862213e-16
0.02762,0.397904641094463,0.365575570277919,0.375337278058868,0.0182740335900868,-1.51267887105178e-15,-1.31838984174237e-16,-9.47159017883337e-16
0.02764,0.39795415748584,0.365593181112487,0.375349508496046,0.0182916702096722,-9.74914593498966e-16,-1.78676518025611e-15,1.97758476261356e-15
0.02766,0.398003681040321,0.365610776217449,0.375361718080359,0.0183093070049507,4.30211422042248e-16,-1.14838694109665e-15,8.67361737988404e-16
0.02768,0.398053212406555,0.3656283558683,0.375373906900884,0.0183269439767894,3.08780778723872e-16,-1.62370117351429e-15,-6.24500451351651e-17
0.0277,0.398102752213439,0.365645920332854,0.375386075045835,0.0183445811260359,-2.56739074444567e-16,-5.44703171456717e-16,-5.06539254985228e-16
0.02772,0.398152301071421,0.365663469871723,0.375398222602544,0.018362218453518,-5.13478148889135e-16,8.88178419700125e-16,1.58206781009085e-15
0.02774,0.398201859573711,0.365681004738762,0.375410349657481,0.0183798559600445,-3.88578058618805e-16,9.5062846483529e-16,1.0096090630185e-15
0.02776,0.398251428297387,0.365698525181449,0.375422456296236,0.0183974936464054,-7.42461647718073e-16,-8.04911692853238e-16,1.12410081243297e-15
0.02778,0.398301007804472,0.36571603144128,0.375434542603507,0.0184151315133726,-4.96130914129367e-16,-1.88044024795886e-15,-3.46944695195361e-18
0.0278,0.398350598642887,0.36573352375412,0.37544660866311,0.0184327695615396,-7.07767178198537e-16,-6.59194920871187e-17,7.45931094670027e-16
0.02782,0.398400201347377,0.365751002350532,0.375458654557979,0.0184504077814953,5.06539254985228e-16,7.28583859910259e-16,-2.25514051876985e-16
0.02784,0.398449816440341,0.365768467456085,0.375470680370139,0.0184680461736984,-2.18575157973078e-16,-2.19615992058664e-15,5.23886489744996e-16
0.02786,0.39849944443264,0.365785919291646,0.37548268618073,0.0184856847385967,-1.11716191852906e-15,-1.17961196366423e-15,-2.08166817117217e-17
0.02788,0.398549085824332,0.365803358073638,0.375494672069987,0.0185033234766273,-8.08381139805192e-16,-7.52869988573934e-16,-6.73072708679001e-16
0.0279,0.398598736098438,0.365820784014318,0.375506638117253,0.0185209623882172,-4.16333634234434e-16,-7.97972798949331e-16,-4.71844785465692e-16
0.02792,0.398648393696541,0.365838197321979,0.375518584400969,0.0185386014737839,1.85962356624714e-15,2.32452945780892e-16,-2.67147415300428e-16
0.02794,0.398698059491324,0.365855598201204,0.37553051099867,0.0185562407337357,-2.18575157973078e-16,-1.94289029309402e-16,1.68962066560141e-15
0.02796,0.398747734319543,0.365872986853054,0.375542417986994,0.0185738801684723,-1.19002030452009e-15,-9.19403442267708e-16,8.32667268468867e-16
0.02798,0.398797418984502,0.365890363475266,0.375554305441678,0.0185915197783859,-9.29811783123569e-16,-3.19189119579733e-16,-5.30825383648903e-16
0.028,0.398847114258347,0.365907728262446,0.375566173437555,0.0186091595638608,-5.41233724504764e-16,-2.78596590241875e-15,-4.05925293378573e-16
0.02802,0.398896820884219,0.365925081406226,0.375578022048566,0.0186267995252751,-1.10328413072125e-15,-1.04083408558608e-15,-3.88578058618805e-16
0.02804,0.398946533442972,0.365942423095433,0.375589851347742,0.018644439702291,7.45931094670027e-16,1.346145417358e-15,2.27248775352962e-15
0.02806,0.398996249899922,0.365959753516244,0.375601661407231,0.018662080095392,9.71445146547012e-16,7.21644966006352e-16,2.26207941267376e-15
0.02808,0.399045971429015,0.365977072852325,0.375613452298277,0.0186797207047748,3.19189119579733e-16,-9.99200722162641e-16,-4.85722573273506e-16
0.0281,0.39909569914733,0.365994381284963,0.375625224091238,0.0186973615306358,3.43475248243408e-16,6.59194920871187e-16,1.31838984174237e-16
0.02812,0.399145434119052,0.366011678993192,0.375636976855585,0.0187150025755908,4.9960036108132e-16,-1.47798440153224e-15,1.25940924355916e-15
0.02814,0.399195177359152,0.366028966153912,0.375648710659897,0.018732643857929,-1.40165656858926e-15,-1.75554015768853e-15,4.8919202022546e-16
0.02816,0.399244929836814,0.366046242942005,0.375660425571879,0.018750285377772,-1.42247325030098e-16,-2.94209101525666e-15,-3.08780778723872e-16
0.02818,0.399294692478599,0.366063509530448,0.375672121658364,0.0187679271352452,4.9960036108132e-16,-8.74300631892311e-16,-8.32667268468867e-17
0.0282,0.399344466171407,0.366080766090385,0.375683798985298,0.0187855691304783,7.3899220076612e-16,-1.33226762955019e-15,9.67975699595058e-16
0.02822,0.399394251765203,0.366098012791247,0.375695457617774,0.0188032113636065,4.40619762898109e-16,-9.0205620750794e-16,3.85108611666851e-16
0.02824,0.399444050075539,0.36611524980084,0.375707097620015,0.0188208538347704,-1.15532583500055e-15,4.5102810375397e-17,-4.85722573273506e-16
0.02826,0.399493861885939,0.366132477285412,0.3757187190554,0.0188384965441172,-3.12250225675825e-17,-3.09127723419067e-15,2.86923262926564e-15
0.02828,0.399543687950043,0.366149695409733,0.375730321986439,0.0188561394918015,6.00214322687975e-16,7.11236625150491e-16,-4.33680868994202e-16
0.0283,0.399593528993658,0.366166904337194,0.375741906474821,0.0188737826779853,3.12250225675825e-17,-1.34267597040605e-15,1.7728873924483e-15
0.02832,0.399643385716633,0.366184104229851,0.37575347258138,0.0188914261028395,5.82867087928207e-16,-4.02455846426619e-16,4.92661467177413e-16
0.02834,0.399693258794592,0.366201295248497,0.375765020366129,0.0189090697665442,-7.3899220076612e-16,-1.39471767468535e-15,1.19348975147204e-15
0.02836,0.399743148880554,0.366218477552744,0.375776549888261,0.0189267136692893,-2.08166817117217e-16,-3.85108611666851e-16,7.8756445809347e-16
0.02838,0.399793056606417,0.36623565130105,0.375788061206147,0.0189443578493603,-1.45716771982052e-16,2.60208521396521e-16,-7.3899220076612e-16
0.0284,0.399842982584374,0.366252816650802,0.375799554377362,0.0189620023091148,9.40220123979429e-16,1.23512311489549e-15,-3.64291929955129e-16
0.02842,0.399892927408173,0.366269973758358,0.375811029458673,0.0189796470486248,-1.52655665885959e-16,1.6306400674182e-16,1.06512021424976e-15
0.02844,0.399942891654317,0.366287122779092,0.375822486506064,0.0189972920679785,-7.97972798949331e-16,8.84708972748172e-16,1.04083408558608e-16
0.02846,0.399992875883173,0.366304263867462,0.375833925574731,0.0190149373672812,-5.3776427755281e-16,-1.71737624121704e-15,-4.54497550705923e-16
0.02848,0.400042880639986,0.366321397177022,0.375845346719113,0.0190325829466555,2.55004350968591e-15,-1.7728873924483e-15,1.60288449180257e-15
0.0285,0.40009290645584,0.366338522860491,0.375856749992868,0.0190502288062421,-2.46330733588707e-16,-2.60555466091716e-15,-2.98372437868011e-16
0.02852,0.400142953848509,0.36635564106979,0.375868135448917,0.0190678749462008,-1.54390389361936e-15,-1.6826817716975e-15,8.95117313604032e-16
0.02854,0.400193023323294,0.366372751956057,0.375879503139429,0.0190855213667105,-5.16947595841089e-16,-3.43475248243408e-16,1.04083408558608e-16
0.02856,0.400243114285524,0.36638985566971,0.375890853115845,0.0191031680679702,1.16573417585641e-15,1.45022882591661e-15,9.0205620750794e-16
0.02858,0.40029322372275,0.366406952360468,0.375902185428884,0.0191208150501995,-1.45369827286856e-15,-2.00880978518114e-15,-8.15320033709099e-16
0.0286,0.40034334704291,0.366424042177374,0.375913500128551,0.0191384623136396,-3.2612801348364e-16,-3.36536354339501e-16,1.26287869051112e-15
0.02862,0.400393485260164,0.366441125268838,0.375924797264149,0.0191561098592409,3.60822483003176e-16,8.81239525796218e-16,3.33066907387547e-16
0.02864,0.400443639341055,0.36645820178266,0.3759360768843,0.019173757694003,3.19189119579733e-16,4.40619762898109e-16,-7.63278329429795e-17
0.02866,0.400493810207785,0.366475271866051,0.375947339036935,0.0191914058179747,1.04083408558608e-16,-1.89778748271863e-15,1.17267306976032e-15
0.02868,0.400543998741235,0.366492335665653,0.375958583769319,0.0192090542312334,1.00613961606655e-16,-2.62290189567693e-15,2.06779038336435e-15
0.0287,0.400594205783745,0.366509393327577,0.375969811128075,0.0192267029338861,-1.37043154602168e-15,-3.29597460435593e-16,-1.59594559789866e-16
0.02872,0.400644432141712,0.366526444997417,0.375981021159163,0.0192443519260691,-2.28983498828939e-16,2.8796409701215e-16,1.28022592527088e-15
0.02874,0.400694678587992,0.366543490820253,0.375992213907922,0.019262001207949,-5.72458747072346e-16,8.39606162372775e-16,2.13370987545147e-15
0.02876,0.400744945864128,0.36656053094069,0.376003389419062,0.0192796507797226,-6.69603261727048e-16,-1.870031907103e-15,2.91433543964104e-16
0.02878,0.400795234682392,0.366577565502875,0.376014547736698,0.0192973006416179,-1.02348685082632e-15,-1.60635393875452e-15,-1.35308431126191e-16
0.0288,0.400845545727694,0.366594594650478,0.37602568890433,0.0193149507938939,-1.28369537222284e-16,-5.86336534880161e-16,-4.1286418728248e-16
0.02882,0.40089587965936,0.366611618526758,0.376036812964888,0.0193326012368414,1.41900380334903e-15,-5.89805981832114e-16,1.5334955527635e-15
0.02884,0.400946232263482,0.366628637274522,0.376047919960725,0.019350251970783,2.74086309204336e-16,2.42861286636753e-17,1.85615411929518e-15
0.02886,0.400996600882174,0.366645651036179,0.37605900993363,0.019367902996074,-1.66533453693773e-16,-5.16947595841089e-16,-5.03069808033274e-16
0.02888,0.401046986572942,0.366662659953726,0.376070082924853,0.0193855543131018,6.83481049534862e-16,-1.21430643318376e-16,7.32053306862213e-16
0.0289,0.401097390341043,0.366679664168752,0.376081138975107,0.0194032059222871,-1.47451495458029e-15,1.20042864537595e-15,1.62023172656234e-15
0.02892,0.401147813143002,0.366696663822475,0.376092178124579,0.019420857824084,-1.73125402902485e-15,-1.80411241501588e-16,2.19962936753859e-15
0.02894,0.401198255889939,0.366713659055709,0.376103200412951,0.0194385100189797,1.38430933382949e-15,-1.94982918699793e-15,2.08166817117217e-16
0.02896,0.401248719450574,0.366730650008899,0.376114205879407,0.0194561625074957,1.54390389361936e-15,1.26981758441502e-15,4.57966997657877e-16
0.02898,0.401299204654033,0.366747636822111,0.376125194562649,0.0194738152901872,9.15933995315754e-16,-1.71390679426509e-15,8.04911692853238e-16
0.029,0.401349712292479,0.366764619635037,0.37613616650091,0.0194914683676438,-6.31439345255558e-16,-8.67361737988404e-16,-2.77555756156289e-17
0.02902,0.401400243123518,0.366781598587005,0.37614712173196,0.0195091217404896,2.46330733588707e-16,1.196959198424e-15,-6.45317133063372e-16
0.02904,0.401450797872414,0.366798573816963,0.376158060293132,0.0195267754093832,-9.22872889219661e-16,9.64506252643105e-16,-3.46944695195361e-16
0.02906,0.401501377234174,0.366815545463498,0.376168982221319,0.0195444293750183,-4.02455846426619e-16,-2.1163626406917e-15,1.08940634291343e-15
0.02908,0.401551981875466,0.36683251366482,0.376179887552995,0.0195620836381234,6.93889390390723e-17,-1.11022302462516e-16,1.15879528195251e-15
0.0291,0.401602612436382,0.366849478558772,0.37619077632424,0.0195797381994622,4.33680868994202e-16,-2.4459601011273e-15,4.64905891561784e-16
0.02912,0.401653269532079,0.366866440282822,0.376201648570726,0.0195973930598334,1.17961196366423e-15,9.22872889219661e-16,1.53696499971545e-15
0.02914,0.4017039537543,0.366883398974053,0.376212504327753,0.0196150482200713,-5.03069808033274e-16,-1.06165076729781e-15,1.83880688453542e-16
0.02916,0.401754665672782,0.36690035476917,0.376223343630248,0.0196327036810453,6.93889390390723e-16,-5.82867087928207e-16,1.870031907103e-15
0.02918,0.40180540583656,0.366917307804496,0.376234166512789,0.0196503594436603,-4.92661467177413e-16,1.02695629777827e-15,6.1409211049579e-16
0.0292,0.401856174775147,0.366934258215946,0.37624497300961,0.0196680155088565,-8.46545056276682e-16,-1.92554305833426e-15,6.90419943438769e-16
0.02922,0.401906972999673,0.366951206139048,0.376255763154612,0.0196856718776096,1.06512021424976e-15,-5.20417042793042e-17,-4.37150315946155e-16
0.02924,0.401957801003916,0.366968151708913,0.376266536981384,0.0197033285509308,3.95516952522712e-16,-6.97358837342676e-16,3.01841884819964e-16
0.02926,0.40200865926522,0.36698509506025,0.376277294523208,0.0197209855298663,6.34908792207511e-16,1.49186218934005e-16,-4.19803081186387e-16
0.02928,0.402059548245413,0.367002036327321,0.376288035813071,0.0197386428154977,-9.19403442267708e-16,-1.02348685082632e-15,7.32053306862213e-16
0.0293,0.4021104683916,0.367018975643974,0.376298760883687,0.0197563004089417,1.93595139919012e-15,-1.48492329543615e-15,1.30451205393456e-15
0.02932,0.402161420136929,0.367035913143603,0.3763094697675,0.0197739583113503,-5.20417042793042e-17,-2.41820452551167e-15,1.04430353253804e-15
0.02934,0.402212403901271,0.367052848959149,0.376320162496697,0.01979161652391,1.52655665885959e-16,-2.94902990916057e-16,-2.84494650060196e-16
0.02936,0.402263417983188,0.367069783223089,0.376330839103224,0.0198092750478423,-2.0122792321331e-16,-1.76941794549634e-16,7.11236625150491e-16
0.02938,0.402314455368161,0.367086716067419,0.376341499618798,0.019826933884403,-2.60208521396521e-16,-3.98986399474666e-16,9.33281230075522e-16
0.0294,0.402365516988364,0.367103647623643,0.376352144074909,0.0198445930348826,9.61036805691151e-16,2.15105711021124e-16,1.95329863394988e-15
0.02942,0.402416603726514,0.367120578022769,0.376362772502851,0.0198622525006054,-1.2941037130787e-15,-2.04003480774873e-15,1.40165656858926e-15
0.02944,0.402467716419086,0.367137507395271,0.376373384933709,0.0198799122829296,5.51642065360625e-16,-3.14331893846997e-15,-1.04083408558608e-17
0.02946,0.402518855859388,0.367154435871111,0.3763839813984,0.0198975723832469,-1.870031907103e-15,4.47558656802016e-16,1.13103970633688e-15
0.02948,0.40257002280032,0.367171363579695,0.376394561927652,0.0199152328029828,-5.96744875736022e-16,-7.8756445809347e-16,1.17267306976032e-15
0.0295,0.402621217956987,0.36718829064987,0.376405126552043,0.019932893543595,1.70696790036118e-15,-1.21777588013572e-15,5.13478148889135e-16
0.02952,0.402672442009116,0.367205217209898,0.376415675301991,0.0199505546065744,-1.52655665885959e-16,-1.46757606067638e-15,-1.34961486430996e-15
0.02954,0.402723695603255,0.367222143387462,0.376426208207781,0.0199682159934441,1.12757025938492e-15,1.11022302462516e-16,7.3899220076612e-16
0.02956,0.402774979354856,0.367239069309634,0.376436725299567,0.0199858777057588,-4.92661467177413e-16,1.17961196366423e-16,1.87697080100691e-15
0.02958,0.402826293850179,0.367255995102844,0.376447226607387,0.0200035397451051,-2.8796409701215e-16,8.32667268468867e-17,1.2941037130787e-15
0.0296,0.402877639648068,0.367272920892903,0.376457712161164,0.0200212021131004,-9.71445146547012e-17,-8.11850586757146e-16,2.57779908530154e-15
0.02962,0.402929017281595,0.367289846804945,0.376468181990734,0.020038864811393,8.15320033709099e-16,-2.19962936753859e-15,1.99493199737333e-15
0.02964,0.402980427259569,0.367306772963425,0.376478636125835,0.0200565278416611,1.99840144432528e-15,-7.14706072102445e-16,1.98452365651747e-15
0.02966,0.40303187006797,0.367323699492118,0.376489074596135,0.020074191205613,-1.23859256184744e-15,-9.22872889219661e-16,-8.08381139805192e-16
0.02968,0.403083346171235,0.367340626514069,0.37649949743123,0.0200918549049861,-5.48172618408671e-16,-1.03389519168218e-15,-1.05124242644195e-15
0.0297,0.403134856013496,0.367357554151598,0.37650990466066,0.0201095189415464,-9.57567358739198e-16,1.97758476261356e-16,2.48065457064683e-15
0.02972,0.403186400019675,0.367374482526265,0.376520296313921,0.0201271833170883,-1.03389519168218e-15,-3.46944695195361e-17,6.34908792207511e-16
0.02974,0.403237978596563,0.367391411758871,0.376530672420457,0.0201448480334339,-7.8756445809347e-16,-1.66880398388969e-15,6.34908792207511e-16
0.02976,0.403289592133766,0.367408341969406,0.376541033009691,0.0201625130924323,-1.9671764217577e-15,-1.35308431126191e-15,1.43288159115684e-15
