GBE Subset- phi0 (GPa), Cumulative Freq.,non-GBE- phi0 (GPa), Cumulative Freq., GBE- phi0 (GPa), Cumulative Freq.
2.073345,0.967836257309941,2.08693,0.964771011575239,2.0875,0.979501607717042
2.075828,0.967836257309941,2.089432,0.964771011575239,2.09,0.979501607717042
2.078311,0.967836257309941,2.091934,0.964771011575239,2.0925,0.979501607717042
2.080794,0.967836257309941,2.094436,0.964771011575239,2.095,0.979501607717042
2.083277,0.967836257309941,2.096938,0.964771011575239,2.0975,0.979501607717042
2.08576,0.967836257309941,2.09944,0.964771011575239,2.1,0.979501607717042
2.088243,0.967836257309941,2.101942,0.964771011575239,2.1025,0.979501607717042
2.090726,0.967836257309941,2.104444,0.96527428283845,2.105,0.979501607717042
2.093209,0.967836257309941,2.106946,0.96527428283845,2.1075,0.979501607717042
2.095692,0.967836257309941,2.109448,0.96527428283845,2.11,0.979501607717042
2.098175,0.967836257309941,2.11195,0.96527428283845,2.1125,0.979501607717042
2.100658,0.967836257309941,2.114452,0.96527428283845,2.115,0.979501607717042
2.103141,0.967836257309941,2.116954,0.96527428283845,2.1175,0.979501607717042
2.105624,0.967836257309941,2.119456,0.96527428283845,2.12,0.979501607717042
2.108107,0.967836257309941,2.121958,0.96527428283845,2.1225,0.979501607717042
2.11059,0.967836257309941,2.12446,0.96527428283845,2.125,0.979501607717042
2.113073,0.967836257309941,2.126962,0.96527428283845,2.1275,0.979501607717042
2.115556,0.967836257309941,2.129464,0.96527428283845,2.13,0.979903536977492
2.118039,0.967836257309941,2.131966,0.965777554101661,2.1325,0.979903536977492
2.120522,0.967836257309941,2.134468,0.965777554101661,2.135,0.980305466237942
2.123005,0.967836257309941,2.13697,0.965777554101661,2.1375,0.980305466237942
2.125488,0.967836257309941,2.139472,0.965777554101661,2.14,0.980305466237942
2.127971,0.967836257309941,2.141974,0.966280825364872,2.1425,0.980305466237942
2.130454,0.967836257309941,2.144476,0.966280825364872,2.145,0.980305466237942
2.132937,0.967836257309941,2.146978,0.966280825364872,2.1475,0.980305466237942
2.13542,0.967836257309941,2.14948,0.966280825364872,2.15,0.980305466237942
2.137903,0.970760233918129,2.151982,0.966280825364872,2.1525,0.981109324758842
2.140386,0.970760233918129,2.154484,0.966280825364872,2.155,0.981109324758842
2.142869,0.970760233918129,2.156986,0.966280825364872,2.1575,0.981109324758842
2.145352,0.970760233918129,2.159488,0.966784096628083,2.16,0.981109324758842
2.147835,0.970760233918129,2.16199,0.966784096628083,2.1625,0.981109324758842
2.150318,0.970760233918129,2.164492,0.966784096628083,2.165,0.981109324758842
2.152801,0.970760233918129,2.166994,0.966784096628083,2.1675,0.981109324758842
2.155284,0.970760233918129,2.169496,0.966784096628083,2.17,0.981109324758842
2.157767,0.970760233918129,2.171998,0.967287367891293,2.1725,0.981109324758842
2.16025,0.970760233918129,2.1745,0.967287367891293,2.175,0.981109324758842
2.162733,0.970760233918129,2.177002,0.967287367891293,2.1775,0.981109324758842
2.165216,0.970760233918129,2.179504,0.967790639154504,2.18,0.981109324758842
2.167699,0.970760233918129,2.182006,0.967790639154504,2.1825,0.981109324758842
2.170182,0.970760233918129,2.184508,0.968293910417715,2.185,0.981109324758842
2.172665,0.970760233918129,2.18701,0.968293910417715,2.1875,0.981109324758842
2.175148,0.970760233918129,2.189512,0.968293910417715,2.19,0.981109324758842
2.177631,0.970760233918129,2.192014,0.968293910417715,2.1925,0.981511254019293
2.180114,0.970760233918129,2.194516,0.968293910417715,2.195,0.981511254019293
2.182597,0.970760233918129,2.197018,0.968293910417715,2.1975,0.981511254019293
2.18508,0.970760233918129,2.19952,0.968293910417715,2.2,0.981511254019293
2.187563,0.970760233918129,2.202022,0.968293910417715,2.2025,0.981511254019293
2.190046,0.970760233918129,2.204524,0.968293910417715,2.205,0.981511254019293
2.192529,0.970760233918129,2.207026,0.968797181680926,2.2075,0.981511254019293
2.195012,0.970760233918129,2.209528,0.968797181680926,2.21,0.981913183279743
2.197495,0.970760233918129,2.21203,0.968797181680926,2.2125,0.981913183279743
2.199978,0.970760233918129,2.214532,0.968797181680926,2.215,0.981913183279743
2.202461,0.972222222222222,2.217034,0.969300452944137,2.2175,0.981913183279743
2.204944,0.972222222222222,2.219536,0.969300452944137,2.22,0.981913183279743
2.207427,0.972222222222222,2.222038,0.969300452944137,2.2225,0.981913183279743
2.20991,0.972222222222222,2.22454,0.969300452944137,2.225,0.981913183279743
2.212393,0.972222222222222,2.227042,0.969300452944137,2.2275,0.981913183279743
2.214876,0.972222222222222,2.229544,0.969300452944137,2.23,0.981913183279743
2.217359,0.972222222222222,2.232046,0.969300452944137,2.2325,0.981913183279743
2.219842,0.972222222222222,2.234548,0.969803724207348,2.235,0.981913183279743
2.222325,0.972222222222222,2.23705,0.969803724207348,2.2375,0.981913183279743
2.224808,0.972222222222222,2.239552,0.969803724207348,2.24,0.982315112540193
2.227291,0.972222222222222,2.242054,0.969803724207348,2.2425,0.982315112540193
2.229774,0.972222222222222,2.244556,0.970306995470559,2.245,0.982315112540193
2.232257,0.972222222222222,2.247058,0.970306995470559,2.2475,0.982315112540193
2.23474,0.972222222222222,2.24956,0.970306995470559,2.25,0.982315112540193
2.237223,0.972222222222222,2.252062,0.970306995470559,2.2525,0.982717041800643
2.239706,0.972222222222222,2.254564,0.970306995470559,2.255,0.982717041800643
2.242189,0.972222222222222,2.257066,0.970306995470559,2.2575,0.982717041800643
2.244672,0.972222222222222,2.259568,0.970306995470559,2.26,0.982717041800643
2.247155,0.972222222222222,2.26207,0.970810266733769,2.2625,0.982717041800643
2.249638,0.972222222222222,2.264572,0.97131353799698,2.265,0.982717041800643
2.252121,0.972222222222222,2.267074,0.971816809260191,2.2675,0.982717041800643
2.254604,0.972222222222222,2.269576,0.971816809260191,2.27,0.983118971061093
2.257087,0.972222222222222,2.272078,0.971816809260191,2.2725,0.983118971061093
2.25957,0.972222222222222,2.27458,0.971816809260191,2.275,0.983118971061093
2.262053,0.972222222222222,2.277082,0.971816809260191,2.2775,0.983520900321543
2.264536,0.972222222222222,2.279584,0.971816809260191,2.28,0.983520900321543
2.267019,0.972222222222222,2.282086,0.971816809260191,2.2825,0.983520900321543
2.269502,0.972222222222222,2.284588,0.971816809260191,2.285,0.983520900321543
2.271985,0.972222222222222,2.28709,0.971816809260191,2.2875,0.983520900321543
2.274468,0.972222222222222,2.289592,0.971816809260191,2.29,0.983520900321543
2.276951,0.972222222222222,2.292094,0.971816809260191,2.2925,0.983520900321543
2.279434,0.972222222222222,2.294596,0.972320080523402,2.295,0.983520900321543
2.281917,0.972222222222222,2.297098,0.972320080523402,2.2975,0.983520900321543
2.2844,0.972222222222222,2.2996,0.972823351786613,2.3,0.983520900321543
2.286883,0.973684210526316,2.302102,0.972823351786613,2.3025,0.983520900321543
2.289366,0.973684210526316,2.304604,0.972823351786613,2.305,0.983520900321543
2.291849,0.973684210526316,2.307106,0.972823351786613,2.3075,0.983520900321543
2.294332,0.973684210526316,2.309608,0.973326623049824,2.31,0.983520900321543
2.296815,0.973684210526316,2.31211,0.973326623049824,2.3125,0.983520900321543
2.299298,0.973684210526316,2.314612,0.973326623049824,2.315,0.983520900321543
2.301781,0.973684210526316,2.317114,0.973326623049824,2.3175,0.983520900321543
2.304264,0.973684210526316,2.319616,0.973326623049824,2.32,0.983520900321543
2.306747,0.973684210526316,2.322118,0.973829894313035,2.3225,0.983520900321543
2.30923,0.973684210526316,2.32462,0.974333165576246,2.325,0.983520900321543
2.311713,0.973684210526316,2.327122,0.974333165576246,2.3275,0.983520900321543
2.314196,0.973684210526316,2.329624,0.974333165576246,2.33,0.983520900321543
2.316679,0.973684210526316,2.332126,0.974333165576246,2.3325,0.983520900321543
2.319162,0.973684210526316,2.334628,0.974333165576246,2.335,0.983520900321543
2.321645,0.975146198830409,2.33713,0.974333165576246,2.3375,0.983520900321543
2.324128,0.975146198830409,2.339632,0.974333165576246,2.34,0.983520900321543
2.326611,0.975146198830409,2.342134,0.974333165576246,2.3425,0.983520900321543
2.329094,0.975146198830409,2.344636,0.974333165576246,2.345,0.983520900321543
2.331577,0.975146198830409,2.347138,0.974333165576246,2.3475,0.983520900321543
2.33406,0.975146198830409,2.34964,0.974333165576246,2.35,0.983520900321543
2.336543,0.975146198830409,2.352142,0.974836436839456,2.3525,0.983520900321543
2.339026,0.975146198830409,2.354644,0.974836436839456,2.355,0.983520900321543
2.341509,0.975146198830409,2.357146,0.975339708102667,2.3575,0.983520900321543
2.343992,0.975146198830409,2.359648,0.975339708102667,2.36,0.983520900321543
2.346475,0.975146198830409,2.36215,0.975339708102667,2.3625,0.983922829581994
2.348958,0.975146198830409,2.364652,0.975339708102667,2.365,0.984324758842444
2.351441,0.975146198830409,2.367154,0.975339708102667,2.3675,0.984726688102894
2.353924,0.975146198830409,2.369656,0.975339708102667,2.37,0.984726688102894
2.356407,0.975146198830409,2.372158,0.975339708102667,2.3725,0.984726688102894
2.35889,0.975146198830409,2.37466,0.975842979365878,2.375,0.984726688102894
2.361373,0.975146198830409,2.377162,0.975842979365878,2.3775,0.984726688102894
2.363856,0.975146198830409,2.379664,0.976346250629089,2.38,0.984726688102894
2.366339,0.975146198830409,2.382166,0.977352793155511,2.3825,0.984726688102894
2.368822,0.975146198830409,2.384668,0.977352793155511,2.385,0.984726688102894
2.371305,0.975146198830409,2.38717,0.977352793155511,2.3875,0.984726688102894
2.373788,0.975146198830409,2.389672,0.977352793155511,2.39,0.984726688102894
2.376271,0.975146198830409,2.392174,0.977352793155511,2.3925,0.984726688102894
2.378754,0.975146198830409,2.394676,0.977352793155511,2.395,0.984726688102894
2.381237,0.975146198830409,2.397178,0.977352793155511,2.3975,0.984726688102894
2.38372,0.975146198830409,2.39968,0.977352793155511,2.4,0.984726688102894
2.386203,0.975146198830409,2.402182,0.977352793155511,2.4025,0.984726688102894
2.388686,0.975146198830409,2.404684,0.978359335681933,2.405,0.984726688102894
2.391169,0.975146198830409,2.407186,0.978862606945143,2.4075,0.984726688102894
2.393652,0.975146198830409,2.409688,0.978862606945143,2.41,0.985128617363344
2.396135,0.975146198830409,2.41219,0.978862606945143,2.4125,0.985128617363344
2.398618,0.975146198830409,2.414692,0.978862606945143,2.415,0.985128617363344
2.401101,0.975146198830409,2.417194,0.978862606945143,2.4175,0.985128617363344
2.403584,0.976608187134503,2.419696,0.978862606945143,2.42,0.985128617363344
2.406067,0.976608187134503,2.422198,0.978862606945143,2.4225,0.985128617363344
2.40855,0.976608187134503,2.4247,0.978862606945143,2.425,0.985128617363344
2.411033,0.978070175438597,2.427202,0.978862606945143,2.4275,0.985128617363344
2.413516,0.978070175438597,2.429704,0.978862606945143,2.43,0.985128617363344
2.415999,0.978070175438597,2.432206,0.979365878208354,2.4325,0.985128617363344
2.418482,0.978070175438597,2.434708,0.979365878208354,2.435,0.985530546623794
2.420965,0.978070175438597,2.43721,0.979365878208354,2.4375,0.985530546623794
2.423448,0.978070175438597,2.439712,0.979365878208354,2.44,0.985530546623794
2.425931,0.978070175438597,2.442214,0.979869149471565,2.4425,0.985932475884244
2.428414,0.978070175438597,2.444716,0.979869149471565,2.445,0.985932475884244
2.430897,0.978070175438597,2.447218,0.979869149471565,2.4475,0.985932475884244
2.43338,0.97953216374269,2.44972,0.979869149471565,2.45,0.985932475884244
2.435863,0.97953216374269,2.452222,0.979869149471565,2.4525,0.985932475884244
2.438346,0.97953216374269,2.454724,0.979869149471565,2.455,0.986334405144695
2.440829,0.97953216374269,2.457226,0.979869149471565,2.4575,0.986334405144695
2.443312,0.97953216374269,2.459728,0.979869149471565,2.46,0.986334405144695
2.445795,0.97953216374269,2.46223,0.979869149471565,2.4625,0.986334405144695
2.448278,0.97953216374269,2.464732,0.979869149471565,2.465,0.986334405144695
2.450761,0.97953216374269,2.467234,0.979869149471565,2.4675,0.986334405144695
2.453244,0.97953216374269,2.469736,0.979869149471565,2.47,0.986334405144695
2.455727,0.980994152046784,2.472238,0.980372420734776,2.4725,0.986334405144695
2.45821,0.980994152046784,2.47474,0.980372420734776,2.475,0.986334405144695
2.460693,0.980994152046784,2.477242,0.980875691997987,2.4775,0.986334405144695
2.463176,0.980994152046784,2.479744,0.980875691997987,2.48,0.986334405144695
2.465659,0.980994152046784,2.482246,0.980875691997987,2.4825,0.986334405144695
2.468142,0.982456140350877,2.484748,0.980875691997987,2.485,0.986736334405145
2.470625,0.982456140350877,2.48725,0.980875691997987,2.4875,0.987138263665595
2.473108,0.982456140350877,2.489752,0.980875691997987,2.49,0.987138263665595
2.475591,0.982456140350877,2.492254,0.980875691997987,2.4925,0.987138263665595
2.478074,0.983918128654971,2.494756,0.980875691997987,2.495,0.987138263665595
2.480557,0.983918128654971,2.497258,0.980875691997987,2.4975,0.987138263665595
2.48304,0.983918128654971,2.49976,0.980875691997987,2.5,0.987138263665595
2.485523,0.983918128654971,2.502262,0.980875691997987,2.5025,0.987138263665595
2.488006,0.983918128654971,2.504764,0.980875691997987,2.505,0.987138263665595
2.490489,0.983918128654971,2.507266,0.980875691997987,2.5075,0.987138263665595
2.492972,0.983918128654971,2.509768,0.980875691997987,2.51,0.987138263665595
2.495455,0.983918128654971,2.51227,0.980875691997987,2.5125,0.987138263665595
2.497938,0.985380116959064,2.514772,0.980875691997987,2.515,0.987540192926045
2.500421,0.985380116959064,2.517274,0.980875691997987,2.5175,0.987540192926045
2.502904,0.985380116959064,2.519776,0.980875691997987,2.52,0.987540192926045
2.505387,0.985380116959064,2.522278,0.980875691997987,2.5225,0.987540192926045
2.50787,0.985380116959064,2.52478,0.980875691997987,2.525,0.987540192926045
2.510353,0.985380116959064,2.527282,0.980875691997987,2.5275,0.987942122186495
2.512836,0.985380116959064,2.529784,0.980875691997987,2.53,0.987942122186495
2.515319,0.985380116959064,2.532286,0.980875691997987,2.5325,0.987942122186495
2.517802,0.985380116959064,2.534788,0.980875691997987,2.535,0.987942122186495
2.520285,0.985380116959064,2.53729,0.980875691997987,2.5375,0.987942122186495
2.522768,0.985380116959064,2.539792,0.980875691997987,2.54,0.987942122186495
2.525251,0.985380116959064,2.542294,0.981378963261198,2.5425,0.988344051446945
2.527734,0.985380116959064,2.544796,0.981378963261198,2.545,0.988344051446945
2.530217,0.985380116959064,2.547298,0.981378963261198,2.5475,0.988344051446945
2.5327,0.985380116959064,2.5498,0.981378963261198,2.55,0.988344051446945
2.535183,0.985380116959064,2.552302,0.981882234524409,2.5525,0.988745980707395
2.537666,0.985380116959064,2.554804,0.981882234524409,2.555,0.988745980707395
2.540149,0.985380116959064,2.557306,0.981882234524409,2.5575,0.988745980707395
2.542632,0.985380116959064,2.559808,0.981882234524409,2.56,0.988745980707395
2.545115,0.985380116959064,2.56231,0.981882234524409,2.5625,0.988745980707395
2.547598,0.985380116959064,2.564812,0.981882234524409,2.565,0.988745980707395
2.550081,0.985380116959064,2.567314,0.98238550578762,2.5675,0.988745980707395
2.552564,0.985380116959064,2.569816,0.98238550578762,2.57,0.988745980707395
2.555047,0.985380116959064,2.572318,0.98238550578762,2.5725,0.988745980707395
2.55753,0.985380116959064,2.57482,0.98238550578762,2.575,0.988745980707395
2.560013,0.985380116959064,2.577322,0.98238550578762,2.5775,0.988745980707395
2.562496,0.985380116959064,2.579824,0.98238550578762,2.58,0.988745980707395
2.564979,0.985380116959064,2.582326,0.98288877705083,2.5825,0.989549839228296
2.567462,0.985380116959064,2.584828,0.98288877705083,2.585,0.989549839228296
2.569945,0.985380116959064,2.58733,0.983392048314041,2.5875,0.989549839228296
2.572428,0.985380116959064,2.589832,0.983392048314041,2.59,0.989549839228296
2.574911,0.985380116959064,2.592334,0.983392048314041,2.5925,0.989951768488746
2.577394,0.985380116959064,2.594836,0.983392048314041,2.595,0.989951768488746
2.579877,0.985380116959064,2.597338,0.983392048314041,2.5975,0.989951768488746
2.58236,0.985380116959064,2.59984,0.983895319577252,2.6,0.989951768488746
2.584843,0.985380116959064,2.602342,0.983895319577252,2.6025,0.989951768488746
2.587326,0.985380116959064,2.604844,0.983895319577252,2.605,0.989951768488746
2.589809,0.985380116959064,2.607346,0.983895319577252,2.6075,0.989951768488746
2.592292,0.985380116959064,2.609848,0.983895319577252,2.61,0.989951768488746
2.594775,0.985380116959064,2.61235,0.983895319577252,2.6125,0.989951768488746
2.597258,0.985380116959064,2.614852,0.983895319577252,2.615,0.989951768488746
2.599741,0.985380116959064,2.617354,0.983895319577252,2.6175,0.989951768488746
2.602224,0.985380116959064,2.619856,0.983895319577252,2.62,0.989951768488746
2.604707,0.985380116959064,2.622358,0.983895319577252,2.6225,0.989951768488746
2.60719,0.985380116959064,2.62486,0.983895319577252,2.625,0.989951768488746
2.609673,0.985380116959064,2.627362,0.984398590840463,2.6275,0.989951768488746
2.612156,0.985380116959064,2.629864,0.984398590840463,2.63,0.989951768488746
2.614639,0.985380116959064,2.632366,0.984398590840463,2.6325,0.990353697749196
2.617122,0.985380116959064,2.634868,0.984398590840463,2.635,0.990353697749196
2.619605,0.985380116959064,2.63737,0.984398590840463,2.6375,0.990353697749196
2.622088,0.985380116959064,2.639872,0.984398590840463,2.64,0.990353697749196
2.624571,0.985380116959064,2.642374,0.984901862103674,2.6425,0.990755627009646
2.627054,0.985380116959064,2.644876,0.984901862103674,2.645,0.990755627009646
2.629537,0.985380116959064,2.647378,0.984901862103674,2.6475,0.991157556270096
2.63202,0.985380116959064,2.64988,0.984901862103674,2.65,0.991157556270096
2.634503,0.985380116959064,2.652382,0.984901862103674,2.6525,0.991157556270096
2.636986,0.985380116959064,2.654884,0.985405133366885,2.655,0.991157556270096
2.639469,0.985380116959064,2.657386,0.985405133366885,2.6575,0.991157556270096
2.641952,0.985380116959064,2.659888,0.985908404630096,2.66,0.991157556270096
2.644435,0.985380116959064,2.66239,0.985908404630096,2.6625,0.991157556270096
2.646918,0.985380116959064,2.664892,0.985908404630096,2.665,0.991157556270096
2.649401,0.985380116959064,2.667394,0.985908404630096,2.6675,0.991157556270096
2.651884,0.986842105263158,2.669896,0.986411675893306,2.67,0.991157556270096
2.654367,0.986842105263158,2.672398,0.986411675893306,2.6725,0.991559485530547
2.65685,0.986842105263158,2.6749,0.986411675893306,2.675,0.991559485530547
2.659333,0.988304093567251,2.677402,0.986411675893306,2.6775,0.991559485530547
2.661816,0.988304093567251,2.679904,0.986411675893306,2.68,0.991559485530547
2.664299,0.988304093567251,2.682406,0.986914947156517,2.6825,0.991559485530547
2.666782,0.988304093567251,2.684908,0.986914947156517,2.685,0.991559485530547
2.669265,0.988304093567251,2.68741,0.986914947156517,2.6875,0.991559485530547
2.671748,0.989766081871345,2.689912,0.986914947156517,2.69,0.991559485530547
2.674231,0.989766081871345,2.692414,0.986914947156517,2.6925,0.991961414790997
2.676714,0.989766081871345,2.694916,0.987418218419728,2.695,0.991961414790997
2.679197,0.989766081871345,2.697418,0.987418218419728,2.6975,0.991961414790997
2.68168,0.989766081871345,2.69992,0.987921489682939,2.7,0.992363344051447
2.684163,0.991228070175439,2.702422,0.987921489682939,2.7025,0.992363344051447
2.686646,0.992690058479532,2.704924,0.987921489682939,2.705,0.992363344051447
2.689129,0.992690058479532,2.707426,0.987921489682939,2.7075,0.992363344051447
2.691612,0.992690058479532,2.709928,0.987921489682939,2.71,0.992363344051447
2.694095,0.994152046783626,2.71243,0.988928032209361,2.7125,0.992363344051447
2.696578,0.994152046783626,2.714932,0.988928032209361,2.715,0.992363344051447
2.699061,0.994152046783626,2.717434,0.988928032209361,2.7175,0.992363344051447
2.701544,0.994152046783626,2.719936,0.988928032209361,2.72,0.992363344051447
2.704027,0.994152046783626,2.722438,0.988928032209361,2.7225,0.993167202572347
2.70651,0.994152046783626,2.72494,0.989431303472572,2.725,0.993167202572347
2.708993,0.994152046783626,2.727442,0.989431303472572,2.7275,0.993167202572347
2.711476,0.994152046783626,2.729944,0.989431303472572,2.73,0.993167202572347
2.713959,0.994152046783626,2.732446,0.989934574735783,2.7325,0.993167202572347
2.716442,0.995614035087719,2.734948,0.989934574735783,2.735,0.993167202572347
2.718925,0.995614035087719,2.73745,0.990437845998993,2.7375,0.993167202572347
2.721408,0.995614035087719,2.739952,0.990941117262204,2.74,0.993167202572347
2.723891,0.995614035087719,2.742454,0.990941117262204,2.7425,0.993167202572347
2.726374,0.995614035087719,2.744956,0.990941117262204,2.745,0.993569131832797
2.728857,0.995614035087719,2.747458,0.991444388525415,2.7475,0.993569131832797
2.73134,0.995614035087719,2.74996,0.991444388525415,2.75,0.993569131832797
2.733823,0.997076023391813,2.752462,0.991444388525415,2.7525,0.994372990353698
2.736306,0.997076023391813,2.754964,0.991947659788626,2.755,0.994372990353698
2.738789,0.997076023391813,2.757466,0.991947659788626,2.7575,0.994372990353698
2.741272,0.997076023391813,2.759968,0.991947659788626,2.76,0.995176848874598
2.743755,0.997076023391813,2.76247,0.991947659788626,2.7625,0.995176848874598
2.746238,0.997076023391813,2.764972,0.992450931051837,2.765,0.995176848874598
2.748721,0.997076023391813,2.767474,0.992954202315048,2.7675,0.995176848874598
2.751204,0.997076023391813,2.769976,0.992954202315048,2.77,0.995578778135048
2.753687,0.997076023391813,2.772478,0.993457473578259,2.7725,0.995578778135048
2.75617,0.997076023391813,2.77498,0.993457473578259,2.775,0.996784565916399
2.758653,0.997076023391813,2.777482,0.99396074484147,2.7775,0.997186495176849
2.761136,0.997076023391813,2.779984,0.99446401610468,2.78,0.997186495176849
2.763619,0.997076023391813,2.782486,0.99446401610468,2.7825,0.997588424437299
2.766102,0.997076023391813,2.784988,0.99446401610468,2.785,0.997588424437299
2.768585,0.997076023391813,2.78749,0.995973829894313,2.7875,0.997588424437299
2.771068,0.997076023391813,2.789992,0.996477101157524,2.79,0.997588424437299
2.773551,0.997076023391813,2.792494,0.996980372420735,2.7925,0.997990353697749
2.776034,0.997076023391813,2.794996,0.997483643683946,2.795,0.998392282958199
2.778517,0.998538011695906,2.797498,0.997483643683946,2.7975,0.998392282958199
2.781,1,2.8,1,2.8,1
